title,abstract,authors,year,venue,journal,url,isOpenAccess,openAccessPdf,citationCount,referenceCount,isInfluential,publicationTypes,fieldsOfStudy,externalIds,influentialCitationCount,authors_names,publicationTypes_str,externalIds_str
Finding Near-optimal Configurations in Colossal Spaces with Statistical Guarantees,"A Software Product Line (SPL) is a family of similar programs. Each program is defined by a unique set of features, called a configuration, that satisfies all feature constraints. “What configuration achieves the best performance for a given workload?” is the SPLOptimization (SPLO) challenge. SPLO is daunting: just 80 unconstrained features yield 1024 unique configurations, which equals the estimated number of stars in the universe. We explain (a) how uniform random sampling and random search algorithms solve SPLO more efficiently and accurately than current machine-learned performance models and (b) how to compute statistical guarantees on the quality of a returned configuration; i.e., it is within x% of optimal with y% confidence.","[{'authorId': '2971544', 'name': 'Jeho Oh'}, {'authorId': '1751603', 'name': 'D. Batory'}, {'authorId': '1700527', 'name': 'R. Heradio'}]",2023.0,ACM Transactions on Software Engineering and Methodology,"{'volume': '33', 'pages': '1 - 36', 'name': 'ACM Transactions on Software Engineering and Methodology'}",https://www.semanticscholar.org/paper/a51090a6f9bbe3100946a3ec217f43b05d5e3c88,True,"{'url': 'https://dl.acm.org/doi/pdf/10.1145/3611663', 'status': 'HYBRID', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1145/3611663?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/3611663, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",10,128,,['JournalArticle'],['Computer Science'],"{'DBLP': 'journals/tosem/OhBH24', 'DOI': '10.1145/3611663', 'CorpusId': 260615806}",0,"Jeho Oh, D. Batory, R. Heradio",JournalArticle,"DBLP:journals/tosem/OhBH24, DOI:10.1145/3611663, CorpusId:260615806"
CaRE: Finding Root Causes of Configuration Issues in Highly-Configurable Robots,"Robotic systems have subsystems with a combinatorially large configuration space and hundreds or thousands of possible software and hardware configuration options interacting non-trivially. The configurable parameters are set to target specific objectives, but they can cause functional faults when incorrectly configured. Finding the root cause of such faults is challenging due to the exponentially large configuration space and the dependencies between the robot's configuration settings and performance. This paper proposes C<sc>a</sc>RE—a method for diagnosing the root cause of functional faults through the lens of causality. C<sc>a</sc>RE abstracts the causal relationships between various configuration options and the robot's performance objectives by learning a causal structure and estimating the causal effects of options on robot performance indicators. We demonstrate C<sc>a</sc>RE’s efficacy by finding the root cause of the observed functional faults and validating the diagnosed root cause by conducting experiments in both physical robots (<italic>Husky</italic> and <italic>Turtlebot 3</italic>) and in simulation (<italic>Gazebo</italic>). Furthermore, we demonstrate that the causal models learned from robots in simulation (e.g., <italic>Husky</italic> in <italic>Gazebo</italic>) are transferable to physical robots across different platforms (e.g., <italic>Husky</italic> and <italic>Turtlebot 3</italic>).","[{'authorId': '48074447', 'name': 'Md Abir Hossen'}, {'authorId': '31016521', 'name': 'Sonam Kharade'}, {'authorId': '1779234', 'name': 'B. Schmerl'}, {'authorId': '2064787026', 'name': ""Javier C'amara""}, {'authorId': '2065425768', 'name': ""Jason M. O'Kane""}, {'authorId': '107839827', 'name': 'E. Czaplinski'}, {'authorId': '82707950', 'name': 'K. Dzurilla'}, {'authorId': '145307943', 'name': 'D. Garlan'}, {'authorId': '31948108', 'name': 'Pooyan Jamshidi'}]",2023.0,IEEE Robotics and Automation Letters,"{'volume': '8', 'pages': '4115-4122', 'name': 'IEEE Robotics and Automation Letters'}",https://www.semanticscholar.org/paper/c12b6f09b7a704b3afc72341c7ffd8cbdb9ece8f,True,"{'url': 'https://arxiv.org/pdf/2301.07690', 'status': 'GREEN', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/2301.07690, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",14,76,,['JournalArticle'],['Computer Science'],"{'DBLP': 'journals/ral/HossenKSCOCDGJ23', 'ArXiv': '2301.07690', 'DOI': '10.1109/LRA.2023.3280810', 'CorpusId': 255998247}",0,"Md Abir Hossen, Sonam Kharade, B. Schmerl, Javier C'amara, Jason M. O'Kane, E. Czaplinski, K. Dzurilla, D. Garlan, Pooyan Jamshidi",JournalArticle,"DBLP:journals/ral/HossenKSCOCDGJ23, ArXiv:2301.07690, DOI:10.1109/LRA.2023.3280810, CorpusId:255998247"
FOCloud: Feature Model Guided Performance Prediction and Explanation for Deployment Configurable Cloud Applications,"The increasing heterogeneity of the VM offerings on public IaaS clouds gives rise to a very large number of deployment options for constructing distributed, multi-component cloud applications. However, selecting an appropriate deployment variant, i.e., a valid combination of deployment options, to meet required performance levels is non-trivial. The combinatorial explosion of the deployment space makes it infeasible to measure the performance of all deployment variants to build a comprehensive empirical performance model. To address this problem, we propose Feature-Oriented Cloud (FOCloud), a performance engineering approach for deployment configurable cloud applications. FOCloud (i) uses feature modeling to structure and constrain the valid deployment space by modeling the commonalities and variations in the different deployment options and their inter-dependencies, (ii) uses sampling and machine learning to incrementally and cost-effectively build a performance prediction model whose input variables are the deployment options, and the output variable is the performance of the resulting deployment variant, and (iii) uses Explainable AI techniques to provide explanations for the prediction outcomes of valid deployment variants in terms of the deployment options. We demonstrate the practicality and feasibility of FOCloud by applying it to an extension of the RuBiS benchmark application deployed on Google Cloud.","[{'authorId': '145062920', 'name': 'Indika Kumara'}, {'authorId': '2149948869', 'name': 'Mohamed Hameez Ariz'}, {'authorId': '1750430', 'name': 'Mohan Baruwal Chhetri'}, {'authorId': '2182558828', 'name': 'Majid Mohammadi'}, {'authorId': '2066278684', 'name': 'W. Heuvel'}, {'authorId': '144273542', 'name': 'D. Tamburri'}]",2023.0,IEEE Transactions on Services Computing,"{'volume': '16', 'pages': '302-314', 'name': 'IEEE Transactions on Services Computing'}",https://www.semanticscholar.org/paper/76b4fce023fbc6cdb92cf97f5b962fe6fdfc0278,True,"{'url': 'https://doi.org/10.1109/tsc.2022.3142853', 'status': 'BRONZE', 'license': 'publisher-specific-oa', 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1109/TSC.2022.3142853?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/TSC.2022.3142853, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",0,42,,['JournalArticle'],['Computer Science'],"{'DBLP': 'journals/tsc/KumaraACMHT23', 'DOI': '10.1109/TSC.2022.3142853', 'CorpusId': 256670424}",0,"Indika Kumara, Mohamed Hameez Ariz, Mohan Baruwal Chhetri, Majid Mohammadi, W. Heuvel, D. Tamburri",JournalArticle,"DBLP:journals/tsc/KumaraACMHT23, DOI:10.1109/TSC.2022.3142853, CorpusId:256670424"
Machine Learning for Software Engineering: A Tertiary Study,"Machine learning (ML) techniques increase the effectiveness of software engineering (SE) lifecycle activities. We systematically collected, quality-assessed, summarized, and categorized 83 reviews in ML for SE published between 2009 and 2022, covering 6,117 primary studies. The SE areas most tackled with ML are software quality and testing, while human-centered areas appear more challenging for ML. We propose a number of ML for SE research challenges and actions, including conducting further empirical validation and industrial studies on ML, reconsidering deficient SE methods, documenting and automating data collection and pipeline processes, reexamining how industrial practitioners distribute their proprietary data, and implementing incremental ML approaches.","[{'authorId': '148430293', 'name': 'Zoe Kotti'}, {'authorId': '83465573', 'name': 'R. Galanopoulou'}, {'authorId': '1740799', 'name': 'D. Spinellis'}]",2022.0,ACM Computing Surveys,"{'volume': '55', 'pages': '1 - 39', 'name': 'ACM Computing Surveys'}",https://www.semanticscholar.org/paper/4493aa3f41deb145ad385d7fa6e2fb4805da03ab,True,"{'url': 'https://arxiv.org/pdf/2211.09425', 'status': 'GREEN', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/2211.09425, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",37,218,,"['JournalArticle', 'Review']",['Computer Science'],"{'DBLP': 'journals/corr/abs-2211-09425', 'ArXiv': '2211.09425', 'DOI': '10.1145/3572905', 'CorpusId': 253581454}",3,"Zoe Kotti, R. Galanopoulou, D. Spinellis","JournalArticle, Review","DBLP:journals/corr/abs-2211-09425, ArXiv:2211.09425, DOI:10.1145/3572905, CorpusId:253581454"
Specialization of Run-time Configuration Space at Compile-time: An Exploratory Study,"Numerous software systems are highly configurable through runtime options (e.g., command-line parameters). Users can tune some of the options to meet various functional and non-functional requirements such as footprint, security, or execution time. However, some options are never set for a given system instance, and their values remain the same whatever the use cases of the system. Herein, we design a controlled experiment in which the system's run-time configuration space can be specialized at compile-time and combinations of options can be removed on demand. We perform an in-depth study of the well-known x264 video encoder and quantify the effects of its specialization to its non-functional properties, namely on binary size, attack surface, and performance while ensuring its validity. Our exploratory study suggests that the configurable specialization of a system has statistically significant benefits on most of its analysed non-functional properties, which benefits depend on the number of the debloated options. While our empirical results and insights show the importance of removing code related to unused run-time options to improve software systems, an open challenge is to further automate the specialization process.","[{'authorId': '10776212', 'name': 'Xhevahire Tërnava'}, {'authorId': '2191325', 'name': 'M. Acher'}, {'authorId': '1744336', 'name': 'Benoît Combemale'}]",2022.0,ACM Symposium on Applied Computing,{'name': 'Proceedings of the 38th ACM/SIGAPP Symposium on Applied Computing'},https://www.semanticscholar.org/paper/ca5b58663230309c7172d168c0418619b3ad48f7,True,"{'url': 'https://hal.science/hal-03916459/document', 'status': 'GREEN', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/2210.14082, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",2,69,,"['JournalArticle', 'Book']",['Computer Science'],"{'ArXiv': '2210.14082', 'DBLP': 'conf/sac/TernavaAC23', 'DOI': '10.1145/3555776.3578613', 'CorpusId': 253107540}",0,"Xhevahire Tërnava, M. Acher, Benoît Combemale","JournalArticle, Book","ArXiv:2210.14082, DBLP:conf/sac/TernavaAC23, DOI:10.1145/3555776.3578613, CorpusId:253107540"
Automating Feature Model maintainability evaluation using machine learning techniques,,"[{'authorId': '2006281508', 'name': 'Publio Silva'}, {'authorId': '2065311631', 'name': 'Carla Bezerra'}, {'authorId': '2136495395', 'name': 'I. Machado'}]",2022.0,Journal of Systems and Software,"{'volume': '195', 'pages': '111539', 'name': 'J. Syst. Softw.'}",https://www.semanticscholar.org/paper/2dedc9dcc3c7e1de55768010ffbd5b56aeda19bd,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1016/j.jss.2022.111539?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1016/j.jss.2022.111539, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",4,48,,['JournalArticle'],['Computer Science'],"{'DBLP': 'journals/jss/SilvaBM23', 'DOI': '10.1016/j.jss.2022.111539', 'CorpusId': 252983985}",0,"Publio Silva, Carla Bezerra, I. Machado",JournalArticle,"DBLP:journals/jss/SilvaBM23, DOI:10.1016/j.jss.2022.111539, CorpusId:252983985"
Family-Based Fingerprint Analysis: A Position Paper,"Thousands of vulnerabilities are reported on a monthly basis to security repositories, such as the National Vulnerability Database. Among these vulnerabilities, software misconfiguration is one of the top 10 security risks for web applications. With this large influx of vulnerability reports, software fingerprinting has become a highly desired capability to discover distinctive and efficient signatures and recognize reportedly vulnerable software implementations. Due to the exponential worst-case complexity of fingerprint matching, designing more efficient methods for fingerprinting becomes highly desirable, especially for variability-intensive systems where optional features add another exponential factor to its analysis. This position paper presents our vision of a framework that lifts model learning and family-based analysis principles to software fingerprinting. In this framework, we propose unifying databases of signatures into a featured finite state machine and using presence conditions to specify whether and in which circumstances a given input-output trace is observed. We believe feature-based signatures can aid performance improvements by reducing the size of fingerprints under analysis.","[{'authorId': '3450750', 'name': 'C. Damasceno'}, {'authorId': '1932576', 'name': 'D. Strüber'}]",2022.0,A Journey from Process Algebra via Timed Automata to Model Learning,{'pages': '137-150'},https://www.semanticscholar.org/paper/9aaf45adbd240856b6c32ca1418458256449cf8e,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/2209.15620, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",2,39,,['JournalArticle'],['Computer Science'],"{'ArXiv': '2209.15620', 'DBLP': 'journals/corr/abs-2209-15620', 'DOI': '10.1007/978-3-031-15629-8_8', 'CorpusId': 252369623}",1,"C. Damasceno, D. Strüber",JournalArticle,"ArXiv:2209.15620, DBLP:journals/corr/abs-2209-15620, DOI:10.1007/978-3-031-15629-8_8, CorpusId:252369623"
Automated Identification of Security-Relevant Configuration Settings Using NLP,"To secure computer infrastructure, we need to configure all security-relevant settings. We need security experts to identify security-relevant settings, but this process is time-consuming and expensive. Our proposed solution uses state-of-the-art natural language processing to classify settings as security-relevant based on their description. Our evaluation shows that our trained classifiers do not perform well enough to replace the human security experts but can help them classify the settings. By publishing our labeled data sets and the code of our trained model, we want to help security experts analyze configuration settings and enable further research in this area.","[{'authorId': '1644041744', 'name': 'Patrick Stöckle'}, {'authorId': '2185409611', 'name': 'Theresa Wasserer'}, {'authorId': '3286884', 'name': 'Bernd Grobauer'}, {'authorId': '144658639', 'name': 'A. Pretschner'}]",2022.0,International Conference on Automated Software Engineering,{'name': 'Proceedings of the 37th IEEE/ACM International Conference on Automated Software Engineering'},https://www.semanticscholar.org/paper/c0c39a5333a7dcdcc9b22d1607e4d04fe6203e8d,True,"{'url': 'https://dl.acm.org/doi/pdf/10.1145/3551349.3559499', 'status': 'BRONZE', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/2209.08853, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",7,15,,"['JournalArticle', 'Book', 'Conference']",['Computer Science'],"{'DBLP': 'journals/corr/abs-2209-08853', 'ArXiv': '2209.08853', 'DOI': '10.1145/3551349.3559499', 'CorpusId': 252367492}",0,"Patrick Stöckle, Theresa Wasserer, Bernd Grobauer, A. Pretschner","JournalArticle, Book, Conference","DBLP:journals/corr/abs-2209-08853, ArXiv:2209.08853, DOI:10.1145/3551349.3559499, CorpusId:252367492"
Defining categorical reasoning of numerical feature models with feature-wise and variant-wise quality attributes,"Automatic analysis of variability is an important stage of Software Product Line (SPL) engineering. Incorporating quality information into this stage poses a significant challenge. However, quality-aware automated analysis tools are rare, mainly because in existing solutions variability and quality information are not unified under the same model. In this paper, we make use of the Quality Variability Model (QVM), based on Category Theory (CT), to redefine reasoning operations. We start defining and composing the six most common operations in SPL, but now as quality-based queries, which tend to be unavailable in other approaches. Consequently, QVM supports interactions between variant-wise and feature-wise quality attributes. As a proof of concept, we present, implement and execute the operations as lambda reasoning for CQL IDE - the state-of-the-art CT tool.","[{'authorId': '35172148', 'name': 'Daniel-Jesus Munoz'}, {'authorId': '145880108', 'name': 'M. Pinto'}, {'authorId': '145204286', 'name': 'D. Gurov'}, {'authorId': '145893559', 'name': 'L. Fuentes'}]",2022.0,Software Product Lines Conference,{'name': 'Proceedings of the 26th ACM International Systems and Software Product Line Conference - Volume B'},https://www.semanticscholar.org/paper/f79c776c288026159bc07e8db06dc0d3f4cd86b3,True,"{'url': 'https://zenodo.org/records/6826201/files/MoDEVAR_22_126.pdf', 'status': 'GREEN', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1145/3503229.3547057?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/3503229.3547057, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",1,40,,"['JournalArticle', 'Book']",['Computer Science'],"{'DBLP': 'conf/splc/MunozPGF22', 'DOI': '10.1145/3503229.3547057', 'CorpusId': 251814912}",0,"Daniel-Jesus Munoz, M. Pinto, D. Gurov, L. Fuentes","JournalArticle, Book","DBLP:conf/splc/MunozPGF22, DOI:10.1145/3503229.3547057, CorpusId:251814912"
Feature subset selection for learning huge configuration spaces: the case of linux kernel size,"Linux kernels are used in a wide variety of appliances, many of them having strong requirements on the kernel size due to constraints such as limited memory or instant boot. With more than nine thousands of configuration options to choose from, developers and users of Linux actually spend significant effort to document, understand, and eventually tune (combinations of) options for meeting a kernel size. In this paper, we describe a large-scale endeavour automating this task and predicting a given Linux kernel binary size out of unmeasured configurations. We first experiment that state-of-the-art solutions specifically made for configurable systems such as performance-influence models cannot cope with that number of options, suggesting that software product line techniques may need to be adapted to such huge configuration spaces. We then show that tree-based feature selection can learn a model achieving low prediction errors over a reduced set of options. The resulting model, trained on 95 854 kernel configurations, is fast to compute, simple to interpret and even outperforms the accuracy of learning without feature selection.","[{'authorId': '2191325', 'name': 'M. Acher'}, {'authorId': '143688027', 'name': 'Hugo Martin'}, {'authorId': '1419487380', 'name': 'Luc Lesoil'}, {'authorId': '2745458', 'name': 'Arnaud Blouin'}, {'authorId': '145810487', 'name': 'J. Jézéquel'}, {'authorId': '1866611', 'name': 'D. Khelladi'}, {'authorId': '2454048', 'name': 'Olivier Barais'}, {'authorId': '145526242', 'name': 'Juliana Alves Pereira'}]",2022.0,Software Product Lines Conference,{'name': 'Proceedings of the 26th ACM International Systems and Software Product Line Conference - Volume A'},https://www.semanticscholar.org/paper/554c922bc6ebd25672f688a9131a17802fc4f321,True,"{'url': 'https://hal.inria.fr/hal-03720273/file/SPLC_2022___Linux_Kernel_Size.pdf', 'status': 'GREEN', 'license': 'other-oa', 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1145/3546932.3546997?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/3546932.3546997, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",16,77,,"['Book', 'JournalArticle']",['Computer Science'],"{'DBLP': 'conf/splc/Acher0LBJKBP22', 'DOI': '10.1145/3546932.3546997', 'CorpusId': 251770511}",4,"M. Acher, Hugo Martin, Luc Lesoil, Arnaud Blouin, J. Jézéquel, D. Khelladi, Olivier Barais, Juliana Alves Pereira","Book, JournalArticle","DBLP:conf/splc/Acher0LBJKBP22, DOI:10.1145/3546932.3546997, CorpusId:251770511"
Acapulco: an extensible tool for identifying optimal and consistent feature model configurations,"Configuring feature-oriented variability-rich systems is complex because of the large number of features and, potentially, the lack of visibility of the implications on quality attributes when selecting certain features. We present Acapulco as an alternative to the existing tools for automating the configuration process with a focus on mono- and multi-criteria optimization. The soundness of the tool has been proven in a previous publication comparing it to SATIBEA and MODAGAME. The main advantage was obtained through consistency-preserving configuration operators (CPCOs) that guarantee the validity of the configurations during the IBEA genetic algorithm evolution process. We present a new version of Acapulco built on top of FeatureIDE, extensible through the easy integration of objective functions, providing pre-defined reusable objectives, and being able to handle complex feature model constraints.","[{'authorId': '145546830', 'name': 'Jabier Martinez'}, {'authorId': '1932576', 'name': 'D. Strüber'}, {'authorId': '1842642', 'name': 'J. Horcas'}, {'authorId': '8464645', 'name': 'Alexandru Burdusel'}, {'authorId': '145454863', 'name': 'S. Zschaler'}]",2022.0,Software Product Lines Conference,{'name': 'Proceedings of the 26th ACM International Systems and Software Product Line Conference - Volume B'},https://www.semanticscholar.org/paper/73ccfa186e7a2fad5e5f74528c04025010fcbab3,True,"{'url': 'https://repository.ubn.ru.nl//bitstream/handle/2066/282988/282988.pdf', 'status': 'GREEN', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1145/3503229.3547067?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/3503229.3547067, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",6,15,,"['Book', 'JournalArticle']",['Computer Science'],"{'DBLP': 'conf/splc/Martinez0HBZ22', 'DOI': '10.1145/3503229.3547067', 'CorpusId': 251814825}",0,"Jabier Martinez, D. Strüber, J. Horcas, Alexandru Burdusel, S. Zschaler","Book, JournalArticle","DBLP:conf/splc/Martinez0HBZ22, DOI:10.1145/3503229.3547067, CorpusId:251814825"
kconfig-webconf: retrofitting performance models onto kconfig-based software product lines,"Despite decades of research and clear advantages, performance-aware configuration of real-world software product lines is still an exception rather than the norm. One reason for this may be tooling: configuration software with support for non-functional property models is generally not compatible with the configuration and build process of existing product lines. Specifically, the Kconfig language is popular in open source software projects, but neither language nor configuration frontends support performance models. To address this, we present kconfig-webconf: a performance-aware, Kconfig-compatible software product line configuration frontend. It is part of a toolchain that can automatically generate performance models with a minimal amount of changes to a software product line's build process. With such a performance model, kconfig-webconf can serve as a performance-aware drop-in replacement for existing Kconfig frontends. We evaluate its usage in five examples, including the busybox multi-call binary and the resKIL agricultural AI product line.","[{'authorId': '2239227811', 'name': 'B. Friesel'}, {'authorId': '2136413597', 'name': 'Kathrin Elmenhorst'}, {'authorId': '2142927304', 'name': 'L. Kaiser'}, {'authorId': '2118664646', 'name': 'Michael Müller'}, {'authorId': '1721730', 'name': 'O. Spinczyk'}]",2022.0,Software Product Lines Conference,{'name': 'Proceedings of the 26th ACM International Systems and Software Product Line Conference - Volume B'},https://www.semanticscholar.org/paper/c78d609ccf04e13be23c39e5a377d3f0a8ea91c7,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1145/3503229.3547026?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/3503229.3547026, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",2,13,,"['JournalArticle', 'Book']",['Computer Science'],"{'DBLP': 'conf/splc/FrieselEK0S22', 'DOI': '10.1145/3503229.3547026', 'CorpusId': 251814926}",0,"B. Friesel, Kathrin Elmenhorst, L. Kaiser, Michael Müller, O. Spinczyk","JournalArticle, Book","DBLP:conf/splc/FrieselEK0S22, DOI:10.1145/3503229.3547026, CorpusId:251814926"
Adaptive behavioral model learning for software product lines,"Behavioral models enable the analysis of the functionality of software product lines (SPL), e.g., model checking and model-based testing. Model learning aims to construct behavioral models. Due to the commonalities among the products of an SPL, it is possible to reuse the previously-learned models during the model learning process. In this paper, an adaptive approach, called PL*, for learning the product models of an SPL is presented based on the well-known L* algorithm. In this method, after learning each product, the sequences in the final observation table are stored in a repository which is used to initialize the observation table of the remaining products. The proposed algorithm is evaluated on two open-source SPLs and the learning cost is measured in terms of the number of rounds, resets, and input symbols. The results show that for complex SPLs, the total learning cost of PL* is significantly lower than that of the non-adaptive method in terms of all three metrics. Furthermore, it is observed that the order of learning products affects the efficiency of PL*. We introduce a heuristic to determine an ordering which reduces the total cost of adaptive learning.","[{'authorId': '1918978478', 'name': 'Shaghayegh Tavassoli'}, {'authorId': '3450750', 'name': 'C. Damasceno'}, {'authorId': '2756097', 'name': 'R. Khosravi'}, {'authorId': '1731474', 'name': 'M. Mousavi'}]",2022.0,Software Product Lines Conference,{'name': 'Proceedings of the 26th ACM International Systems and Software Product Line Conference - Volume A'},https://www.semanticscholar.org/paper/8efc0a9b6e3a2c2b473a43365901c3b195e6a4ce,True,"{'url': 'https://dl.acm.org/doi/pdf/10.1145/3546932.3546991', 'status': 'BRONZE', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/2207.04823, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",10,52,,"['JournalArticle', 'Book']",['Computer Science'],"{'DBLP': 'conf/splc/TavassoliDK022', 'ArXiv': '2207.04823', 'DOI': '10.1145/3546932.3546991', 'CorpusId': 250426536}",0,"Shaghayegh Tavassoli, C. Damasceno, R. Khosravi, M. Mousavi","JournalArticle, Book","DBLP:conf/splc/TavassoliDK022, ArXiv:2207.04823, DOI:10.1145/3546932.3546991, CorpusId:250426536"
Black-Box Models for Non-Functional Properties of AI Software Systems,"Non-functional properties (NFPs) such as latency, memory requirements, or hardware cost are an important characteristic of AI software systems, especially in the domain of resource-constrained embedded devices. Embedded AI products require sufficient resources for satisfactory latency and accuracy, but should also be cost-efficient and therefore not use more powerful hardware than strictly necessary. Traditionally, modeling and optimization efforts focus on the AI architecture, utilizing methods such as neural architecture search (NAS). However, before developers can start optimizing, they need to know which architectures are suitable candidates for their use case. To this end, architectures must be viewed in context: model post-processing (e.g. quantization), hardware platform, and run-time configuration such as batching all have significant effects on NFPs and therefore on AI architecture performance. Moreover, scalar parameters such as batch size cannot be benchmarked exhaustively. We argue that it is worthwhile to address this issue by means of black-box models before deciding on AI architectures for optimization and hardware/software platforms for inference. To support our claim, we present an AI product line with variable hardware and software components, perform benchmarks, and present notable results. Additionally, we evaluate both compactness and generalization capabilities of regression tree-based modeling approaches from the machine learning and product line engineering communities. We find that linear model trees perform best: they can capture NFPs of known AI configurations with a mean error of up to 13 %, and can predict unseen configurations with a mean error of 10 to 26 %. We find linear model trees to be more compact and interpretable than other tree-based approaches. CCS CONCEPTS • Computing methodologies → Modeling methodologies; Machine learning; • Software and its engineering → Extra-functional properties.","[{'authorId': '2239227811', 'name': 'B. Friesel'}, {'authorId': '1721730', 'name': 'O. Spinczyk'}]",2022.0,2022 IEEE/ACM 1st International Conference on AI Engineering – Software Engineering for AI (CAIN),"{'pages': '170-180', 'name': '2022 IEEE/ACM 1st International Conference on AI Engineering – Software Engineering for AI (CAIN)'}",https://www.semanticscholar.org/paper/4d813a5c31a5f3a366badcee939f84a5f41cb487,True,"{'url': 'https://doi.org/10.1145/3522664.3528602', 'status': 'BRONZE', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1145/3522664.3528602?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/3522664.3528602, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",5,30,,"['Book', 'JournalArticle', 'Conference']",['Computer Science'],"{'DBLP': 'conf/cain/FrieselS22', 'DOI': '10.1145/3522664.3528602', 'CorpusId': 249597443}",0,"B. Friesel, O. Spinczyk","Book, JournalArticle, Conference","DBLP:conf/cain/FrieselS22, DOI:10.1145/3522664.3528602, CorpusId:249597443"
