title,abstract,authors,year,venue,journal,url,isOpenAccess,openAccessPdf,citationCount,referenceCount,isInfluential,publicationTypes,fieldsOfStudy,externalIds,influentialCitationCount,authors_names,publicationTypes_str,externalIds_str
Effective conservation and management of giraffe require adopting recent advances of their taxonomy,,"[{'authorId': '10715744', 'name': 'A. Muneza'}, {'authorId': '2215696612', 'name': 'M. Brown'}, {'authorId': '2243240689', 'name': 'S. Fennessy'}, {'authorId': '2315520172', 'name': 'S. Ferguson'}, {'authorId': '2220517549', 'name': 'Rigardt Hoffman'}, {'authorId': '2342946065', 'name': 'Axel Janke'}, {'authorId': '2006279958', 'name': 'N. Kargopoulos'}, {'authorId': '2291904482', 'name': 'Adams Kipchumba'}, {'authorId': '47316737', 'name': 'Klaus‐Peter Koepfli'}, {'authorId': '8668983', 'name': 'C. Marneweck'}, {'authorId': '2253825896', 'name': 'Alice Petzold'}, {'authorId': '5377208', 'name': 'J. Stabach'}, {'authorId': '46955559', 'name': 'Sven Winter'}, {'authorId': '2275319151', 'name': 'J. Fennessy'}]",2025.0,Biodiversity and Conservation,"{'volume': '34', 'pages': '1211 - 1229', 'name': 'Biodiversity and Conservation'}",https://www.semanticscholar.org/paper/3dbafe1a4ac1da09bd3eb624ebd1fd522ae0c32b,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/s10531-025-03021-0?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/s10531-025-03021-0, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",2,119,,"['JournalArticle', 'Review']",,"{'DOI': '10.1007/s10531-025-03021-0', 'CorpusId': 276012874}",0,"A. Muneza, M. Brown, S. Fennessy, S. Ferguson, Rigardt Hoffman, Axel Janke, N. Kargopoulos, Adams Kipchumba, Klaus‐Peter Koepfli, C. Marneweck, Alice Petzold, J. Stabach, Sven Winter, J. Fennessy","JournalArticle, Review","DOI:10.1007/s10531-025-03021-0, CorpusId:276012874"
Power beyond borders? Analysing formal and informal tools of the European Parliament in EU enlargement policy,"ABSTRACT The 2022 Russian invasion of Ukraine has seemingly created a new window of opportunity for (pre-)accession candidates, reigniting the European Union’s interest in the subject of enlargement. While existing literature predominantly scrutinizes the Council and the European Commission, this article focuses instead on the European Parliament – an often overlooked yet crucial institution in the accession process. This study offers a first comprehensive examination of the European Parliament’s toolbox with respect to EU enlargement. It comparatively assesses both its formal or legal powers and its informal or political powers, taking into account how they have developed since the coming into force of the Lisbon Treaty in 2009 and up to the December 2023 European Council meeting. Drawing on a combination of an extensive literature review and a systematic analysis of primary documents, this study analyses five key tools at the Parliament’s disposal; agenda-setting power, the consent procedure, standing parliamentary delegations, budget allocation, and parliamentary scrutiny. The findings reveal a notable disparity between the European Parliament’s formal powers and informal powers, thereby confirming its ‘self-empowerment’ strategy and simultaneously underscoring the consent procedure and the budget as the most prominent tools available for the European Parliament.","[{'authorId': '2298371704', 'name': 'Lien Jansen'}, {'authorId': '2181086513', 'name': 'T. Paulissen'}, {'authorId': '148157066', 'name': 'S. Van Hecke'}]",2025.0,The Journal of Contemporary European Studies,"{'volume': '33', 'pages': '859 - 872', 'name': 'Journal of Contemporary European Studies'}",https://www.semanticscholar.org/paper/2f2a6c8041d39b9cc961b7b0588512216e57ba7b,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1080/14782804.2024.2448257?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1080/14782804.2024.2448257, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",4,47,,"['JournalArticle', 'Review']",,"{'DOI': '10.1080/14782804.2024.2448257', 'CorpusId': 275291849}",0,"Lien Jansen, T. Paulissen, S. Van Hecke","JournalArticle, Review","DOI:10.1080/14782804.2024.2448257, CorpusId:275291849"
Cost-effectiveness models of non-small cell lung cancer: A systematic literature review.,"BACKGROUND
Non-small cell lung cancer (NSCLC) presents a formidable global health challenge owing to significant morbidity, high mortality rates, and substantial economic burden. Recent advances in targeted therapies and immunotherapies have transformed NSCLC treatment, but efficacy varies across patients. Tailoring treatment to patients can improve outcomes and potentially improve cost-effectiveness (ie, value for money) as well. For NSCLC, cost-effectiveness must often be estimated using economic modeling, and estimates are only as good as the models. Existing cost-effectiveness models are not necessarily suitable for evaluating personalized medicines.


OBJECTIVE
To identify and assess cost-effectiveness models of NSCLC.


METHODS
We searched for studies indexed in PubMed and Embase from 2012 to October 2023 that described cost-effectiveness models of NSCLC. Study details were extracted, summarized, and evaluated for adherence to the Consolidated Health Economic Evaluation Reporting Standards.


RESULTS
We identified 237 unique models, 40% of which were published in 2022 or 2023. Despite cross-model heterogeneity, most models used the same 3 health states (progression-free survival, progressive disease, and death) combined with time-to-event equations that characterize risks. Thirty models included a diagnostic component, most of which considered guiding treatment selection using biomarkers. Adherence to the overall Consolidated Health Economic Evaluation Reporting Standards checklist was generally incomplete, and adherence to a subset of model-related questions even more so.


CONCLUSIONS
The large number of models that were found, almost half of which were published since 2022, underscores the importance of cost-effectiveness analysis in NSCLC. Variable adherence to best practices suggests opportunities for improvement, however, and making high-quality, open-source models available to researchers may be valuable.","[{'authorId': '2310506101', 'name': 'Michael Willis'}, {'authorId': '2318780862', 'name': 'A. Nilsson'}, {'authorId': '22208414', 'name': 'Zin Min Thet Lwin'}, {'authorId': '2338372806', 'name': 'Gunnar Brådvik'}, {'authorId': '2337304469', 'name': 'A. Prelaj'}]",2025.0,Journal of Managed Care & Specialty Pharmacy,"{'volume': '31 1', 'pages': '\n          69-81\n        ', 'name': 'Journal of managed care & specialty pharmacy'}",https://www.semanticscholar.org/paper/8318cecb504724df8ad02fa595054a829ad7f603,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.18553/jmcp.2025.31.1.69?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.18553/jmcp.2025.31.1.69, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",4,33,,"['Review', 'JournalArticle']",['Medicine'],"{'DOI': '10.18553/jmcp.2025.31.1.69', 'CorpusId': 275228037, 'PubMed': '39745843'}",0,"Michael Willis, A. Nilsson, Zin Min Thet Lwin, Gunnar Brådvik, A. Prelaj","Review, JournalArticle","DOI:10.18553/jmcp.2025.31.1.69, CorpusId:275228037, PubMed:39745843"
Gamification for air quality education: a systematic literature review,,"[{'authorId': '101107068', 'name': 'A. B. Daemei'}, {'authorId': '2267286646', 'name': 'R. Lovreglio'}, {'authorId': '2277546561', 'name': 'Zhenan Feng'}, {'authorId': '2258448313', 'name': 'Daniel Paes'}, {'authorId': '2290009248', 'name': 'Clayton Miller'}]",2025.0,Building and Environment,{'name': 'Building and Environment'},https://www.semanticscholar.org/paper/661ce04639637bd99c09d55eb13bb1fd6bfa4490,True,"{'url': 'https://doi.org/10.1016/j.buildenv.2025.112526', 'status': 'HYBRID', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1016/j.buildenv.2025.112526?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1016/j.buildenv.2025.112526, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",11,117,,"['JournalArticle', 'Review']",,"{'DOI': '10.1016/j.buildenv.2025.112526', 'CorpusId': 275338788}",0,"A. B. Daemei, R. Lovreglio, Zhenan Feng, Daniel Paes, Clayton Miller","JournalArticle, Review","DOI:10.1016/j.buildenv.2025.112526, CorpusId:275338788"
Towards Sustainable Chemical Process Design: Revisiting the Integration of Life Cycle Assessment,,"[{'authorId': '2127428225', 'name': 'Bartolomeus Häussling Löwgren'}, {'authorId': '40955879', 'name': 'Christian Hoffmann'}, {'authorId': '6230205', 'name': 'M. Vijver'}, {'authorId': '48450863', 'name': 'Bernhard Steubing'}, {'authorId': '2332215002', 'name': 'Giuseppe Cardellini'}]",2025.0,Journal of Cleaner Production,{'name': 'Journal of Cleaner Production'},https://www.semanticscholar.org/paper/b24dc6a1cb0556dfd7d33844363b4b41225c589f,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1016/j.jclepro.2025.144831?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1016/j.jclepro.2025.144831, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",10,92,,['JournalArticle'],,"{'DOI': '10.1016/j.jclepro.2025.144831', 'CorpusId': 275844187}",0,"Bartolomeus Häussling Löwgren, Christian Hoffmann, M. Vijver, Bernhard Steubing, Giuseppe Cardellini",JournalArticle,"DOI:10.1016/j.jclepro.2025.144831, CorpusId:275844187"
Decoding the barriers for a circular plastics industry: An equation framework,,"[{'authorId': '4450324', 'name': 'Jonas Grafström'}]",2025.0,Sustainable Production and Consumption,{'name': 'Sustainable Production and Consumption'},https://www.semanticscholar.org/paper/85ef9d0e51b7e70280d59c95e685064bd6fd9416,True,"{'url': 'https://doi.org/10.1016/j.spc.2025.01.010', 'status': 'HYBRID', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1016/j.spc.2025.01.010?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1016/j.spc.2025.01.010, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",5,64,,['JournalArticle'],,"{'DOI': '10.1016/j.spc.2025.01.010', 'CorpusId': 275864253}",0,Jonas Grafström,JournalArticle,"DOI:10.1016/j.spc.2025.01.010, CorpusId:275864253"
Machine learning for human mobility during disasters: A systematic literature review,,"[{'authorId': '2334669467', 'name': 'Jonas Gunkel'}, {'authorId': '2266522914', 'name': 'Max Mühlhäuser'}, {'authorId': '2265621', 'name': 'A. Tundis'}]",2025.0,Progress in Disaster Science,{'name': 'Progress in Disaster Science'},https://www.semanticscholar.org/paper/c40893e310a8a5837382b5194b2d28d78808d2b4,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1016/j.pdisas.2025.100405?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1016/j.pdisas.2025.100405, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",7,80,,"['JournalArticle', 'Review']",,"{'DOI': '10.1016/j.pdisas.2025.100405', 'CorpusId': 275889828}",0,"Jonas Gunkel, Max Mühlhäuser, A. Tundis","JournalArticle, Review","DOI:10.1016/j.pdisas.2025.100405, CorpusId:275889828"
Niche markets for sustainable agri-food systems: A systematic review,"The agri-food systems face many global and local challenges, including climate change, environmental degradation, and loss of biodiversity. As the global population continues to rise, the demand for food and other ecosystem services also increases, escalating the pressure on agri-food systems. There is an urgent need to transition agri-food systems’ goals from production efficiency to sustainability to address these challenges. Within agri-food systems, niche marketing has gained prominence in achieving sustainability. Using the PRISMA framework, this study performs a systematic literature review up to November 2024 to gather existing evidence on how niche markets can promote sustainable agri-food systems while also identifying challenges and policy options. To this end, two databases were employed: Web of Sciences and Scopus. Findings from the selected literature (58 articles) indicate that developing niche markets to deliver sustainable agriculture is subject to various challenges related to risk exposure, entry barriers, changing consumer preferences, and institutional context. In general, three main ways through which niche markets can support sustainable agri-food systems were identified. Firstly, niche markets provide financial incentives to encourage farmers to adopt environmentally friendly practices by increasing the price premiums and limiting competitors' market access. Secondly, niche markets facilitate partnerships and networks that enable sharing know-how and best practices, reducing the high cost of transitioning to sustainable production systems. Thirdly, niche markets promote radical innovations and technologies that enable increased economic efficiency and environmental performance. In terms of policy implications, public initiatives fostering the expansion of niche markets in agri-food production should increase financial support, access to credit, and legal recognition of certifications for environmentally friendly products. Other measures include fostering knowledge transfer and networking between farmers and consumers.","[{'authorId': '107795225', 'name': 'K. Olagunju'}, {'authorId': '118742079', 'name': 'S. Angioloni'}, {'authorId': '2368911888', 'name': 'Maurizio Canavari'}]",2025.0,Heliyon,"{'volume': '11', 'name': 'Heliyon'}",https://www.semanticscholar.org/paper/a0c4fbd246ca81373b112a6d45fc00f28d5eaadb,True,"{'url': 'https://doi.org/10.1016/j.heliyon.2025.e42346', 'status': 'GOLD', 'license': 'CCBYNC', 'disclaimer': 'Notice: Paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC11835648, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",13,104,,"['JournalArticle', 'Review']",['Medicine'],"{'PubMedCentral': '11835648', 'DOI': '10.1016/j.heliyon.2025.e42346', 'CorpusId': 276002454, 'PubMed': '39975825'}",1,"K. Olagunju, S. Angioloni, Maurizio Canavari","JournalArticle, Review","PubMedCentral:11835648, DOI:10.1016/j.heliyon.2025.e42346, CorpusId:276002454, PubMed:39975825"
Operational research on dengue: critical review and research agenda,"Abstract Dengue fever presents a significant global health challenge with profound socioeconomic implications, particularly in developing countries. Effective control strategies for dengue are vital to mitigate its impact on health systems and communities. This study presents a critical review of operational research (OR) studies on dengue research published in the last two decades, including topics such as transmission dynamics, forecasting, and optimization. We also identify current trends, research gaps, and potential research avenues for future investigation in these domains. More specifically, this study serves as a ground resource for academic researchers, practitioners, and healthcare authorities. It provides insights into the latest methodologies to improve dengue control efforts and encourages OR researchers to investigate this crucial health threat. Such efforts can greatly reduce healthcare expenses and improve public health.","[{'authorId': '2335471321', 'name': 'Laura Silva de Assis'}, {'authorId': '2035821', 'name': 'F. Usberti'}, {'authorId': '1822783', 'name': 'E. Demir'}, {'authorId': '2112117', 'name': 'C. Cavellucci'}, {'authorId': '2292548094', 'name': 'Gilbert Laporte'}]",2024.0,Journal of the Operational Research Society,"{'volume': '76', 'pages': '1391 - 1413', 'name': 'Journal of the Operational Research Society'}",https://www.semanticscholar.org/paper/a8e6d305e26ae48bfb76efe923988234b7d156ed,True,"{'url': 'https://orca.cardiff.ac.uk/id/eprint/174310/3/This%20article%20is%20currently%20in%20press.pdf', 'status': 'GREEN', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1080/01605682.2024.2436622?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1080/01605682.2024.2436622, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",1,126,,"['JournalArticle', 'Review']",['Computer Science'],"{'DBLP': 'journals/jors/AssisUDCL25', 'DOI': '10.1080/01605682.2024.2436622', 'CorpusId': 274767892}",0,"Laura Silva de Assis, F. Usberti, E. Demir, C. Cavellucci, Gilbert Laporte","JournalArticle, Review","DBLP:journals/jors/AssisUDCL25, DOI:10.1080/01605682.2024.2436622, CorpusId:274767892"
Artificial intelligence in agile human resource practices: systematic literature review and bibliometric analysis,"Purpose
This study aims to review and synthesize existing research in the field. Additionally, this study identifies emerging themes and future research opportunities based on the discussions within these studies. This research also develops a model to integrate artificial intelligence with agile human resource (AHR) practices and strives to outline potential directions for future researchers.

Design/methodology/approach
This study adopted a systematic literature review (SLR) and bibliometric analysis followed by content analysis through bibliographic coupling to analyze the identified literature. The SCOPUS database was used in this study, using a search string of keywords to identify the relevant research literature. The initial extraction resulted in 151 articles after adopting a series of inclusion–exclusion criteria, which led to the final attainment of 73 articles to be included for further analysis and discussion.

Findings
This study through the extant literature identified five themes and foundations of artificial intelligence in AHR practices research and developed a model for future investigation by future researchers.

Originality/value
To the best of the authors’ knowledge, this study is one of a kind that explores artificial intelligence within AHR practices for improved employee and organizational well-being. Thus, developing a synthesized work provides a comprehensive picture of the research domain.
","[{'authorId': '143805426', 'name': 'Gayatri Panda'}, {'authorId': '2334942867', 'name': 'Shilpee Aggarwal'}, {'authorId': '101143174', 'name': 'Mahender Singh Kaswan'}, {'authorId': '2334969336', 'name': 'Kavisha Dhillon'}]",2024.0,International Journal of Lean Six Sigma,{'name': 'International Journal of Lean Six Sigma'},https://www.semanticscholar.org/paper/b59c9fc372a0ca8788df2d9e3bb7850131c36d96,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1108/ijlss-07-2024-0159?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1108/ijlss-07-2024-0159, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",6,94,,"['JournalArticle', 'Review']",,"{'DOI': '10.1108/ijlss-07-2024-0159', 'CorpusId': 274672434}",0,"Gayatri Panda, Shilpee Aggarwal, Mahender Singh Kaswan, Kavisha Dhillon","JournalArticle, Review","DOI:10.1108/ijlss-07-2024-0159, CorpusId:274672434"
"What, When, Where, and How Many? A Systematic Review of Technical Measure Selection Guidance in Systems Engineering Literature","The decisions that direct system development are based on assessments of a system, referred to as technical measures. Systems engineers select the set of technical measures for each system, informed by previous systems, guidebooks, and systems engineering research. If guidance for selecting technical measures is contradictory or does not ensure that a satisfactory set is selected, then the selected set of technical measures may not facilitate directing a system development as desired. Within large‐scale complex engineered systems development, a technical measure set provides clear targets for a system and can be used to coordinate and integrate efforts by many individuals and teams. This systematic literature review of 89 academic and industry developed engineering literature sources examines over 2500 guidance statements for technical measure selection. Most guidance provides examples or abstract qualities that technical measures should exhibit. Such guidance can result in multiple sets of technical measures that each drive toward different designs. The guidance identifies origins for technical measure selection, such as from stakeholders, but lacks detail on how to elicit a set of technical measures from stakeholders. This research's systematic literature review audits the consistency, contradictions, and omissions in current guidance for selecting technical measures. From these findings, we seek to establish evidence‐based research needs in technical measure selection.","[{'authorId': '1580525198', 'name': 'Casey E. Eaton'}, {'authorId': '2188443506', 'name': 'Kelly X. Campo'}, {'authorId': '2335387974', 'name': 'August Longhurst'}, {'authorId': '7148300', 'name': 'Bryan L. Mesmer'}, {'authorId': '2335253297', 'name': 'Susan Ferreira'}]",2024.0,Systems Engineering,"{'volume': '28', 'name': 'Systems Engineering'}",https://www.semanticscholar.org/paper/32928df71d662237edbffe9c86981870c440c341,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1002/sys.21799?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1002/sys.21799, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",1,30,,"['JournalArticle', 'Review']",['Computer Science'],"{'DBLP': 'journals/se/EatonCLMF25', 'DOI': '10.1002/sys.21799', 'CorpusId': 274757422}",0,"Casey E. Eaton, Kelly X. Campo, August Longhurst, Bryan L. Mesmer, Susan Ferreira","JournalArticle, Review","DBLP:journals/se/EatonCLMF25, DOI:10.1002/sys.21799, CorpusId:274757422"
A Benchmark for math misconceptions: bridging gaps in middle school algebra with AI-supported instruction,"This study introduces an evaluation benchmark for middle school algebra to be used in artificial intelligence (AI) based educational platforms. The goal is to support the design of AI systems that can enhance learners’ conceptual understanding of algebra by taking into account learners’ current level of algebra comprehension. The dataset comprises 55 misconceptions about algebra, common errors, and 220 diagnostic examples identified in previous peer-reviewed studies. We provide an example application using GPT-4, observing a range of precision and recall scores depending on the topic and experimental setup that reaches 83.9% when including educators’ feedback and restricting it by topic. We found that topics such as ratios and proportions prove as difficult for GPT-4 as they are for students. We included a human assessment of GPT-4 results and feedback from five middle school math educators on the clarity and occurrence of misconceptions in the dataset and the potential use of AI in conjunction with the dataset. Most educators (80% or more) indicated that they encounter these misconceptions among their students, suggesting the relevance of the dataset to teaching middle school algebra. Four out of five educators expressed interest in using the dataset with AI to diagnose students’ misconceptions or train teachers. The results emphasize the importance of topic-constrained testing, the need for multimodal approaches, and the relevance of human expertise to gain practical insights when using AI for human learning.","[{'authorId': '2643514', 'name': 'Nancy Otero'}, {'authorId': '3189617', 'name': 'Stefania Druga'}, {'authorId': '2343896724', 'name': 'Andrew S. Lan'}]",2024.0,Discover Education,"{'volume': '4', 'name': 'Discover Education'}",https://www.semanticscholar.org/paper/1765ea96ce67ef476231de060e8788323f0a910f,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/2412.03765, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",7,94,,"['JournalArticle', 'Review']",['Computer Science'],"{'DBLP': 'journals/corr/abs-2412-03765', 'ArXiv': '2412.03765', 'DOI': '10.1007/s44217-025-00742-w', 'CorpusId': 274514405}",0,"Nancy Otero, Stefania Druga, Andrew S. Lan","JournalArticle, Review","DBLP:journals/corr/abs-2412-03765, ArXiv:2412.03765, DOI:10.1007/s44217-025-00742-w, CorpusId:274514405"
A structural taxonomy for lifted software product line analyses,,"[{'authorId': '2141664268', 'name': 'Logan Murphy'}, {'authorId': '2281197907', 'name': 'M. Saifi'}, {'authorId': '2980397', 'name': 'Alessio Di Sandro'}, {'authorId': '2241518464', 'name': 'Marsha Chechik'}]",2024.0,Journal of Systems and Software,"{'volume': '222', 'pages': '112280', 'name': 'J. Syst. Softw.'}",https://www.semanticscholar.org/paper/74e2491323750b1b25cbab686c0774650654fa41,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1016/j.jss.2024.112280?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1016/j.jss.2024.112280, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",2,69,,['JournalArticle'],['Computer Science'],"{'DBLP': 'journals/jss/MurphySSC25', 'DOI': '10.1016/j.jss.2024.112280', 'CorpusId': 274618980}",0,"Logan Murphy, M. Saifi, Alessio Di Sandro, Marsha Chechik",JournalArticle,"DBLP:journals/jss/MurphySSC25, DOI:10.1016/j.jss.2024.112280, CorpusId:274618980"
Performance regression testing initiatives: a systematic mapping,,"[{'authorId': '34641283', 'name': 'Luciana Brasil Rebelo dos Santos'}, {'authorId': '2055165610', 'name': 'É. F. D. Souza'}, {'authorId': '2258944704', 'name': 'A. Endo'}, {'authorId': '2249320461', 'name': 'Catia Trubiani'}, {'authorId': '48279182', 'name': 'Riccardo Pinciroli'}, {'authorId': '2335229656', 'name': 'N. Vijaykumar'}]",2024.0,Information and Software Technology,"{'volume': '179', 'pages': '107641', 'name': 'Inf. Softw. Technol.'}",https://www.semanticscholar.org/paper/e498188c30975fc0af766d6b7f98d7389ef2ee34,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1016/j.infsof.2024.107641?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1016/j.infsof.2024.107641, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",7,93,,['JournalArticle'],['Computer Science'],"{'DBLP': 'journals/infsof/SantosSETPV25', 'DOI': '10.1016/j.infsof.2024.107641', 'CorpusId': 274717744}",0,"Luciana Brasil Rebelo dos Santos, É. F. D. Souza, A. Endo, Catia Trubiani, Riccardo Pinciroli, N. Vijaykumar",JournalArticle,"DBLP:journals/infsof/SantosSETPV25, DOI:10.1016/j.infsof.2024.107641, CorpusId:274717744"
Drivers and barriers of voluntary sustainability initiatives in mining raw materials for batteries,,"[{'authorId': '2324869859', 'name': 'Bernardo Mendonca Severiano'}, {'authorId': '2324872227', 'name': 'S. Northey'}, {'authorId': '2324870185', 'name': 'D. Giurco'}]",2024.0,The Extractive Industries and Society,{'name': 'The Extractive Industries and Society'},https://www.semanticscholar.org/paper/9308baedfa76b91f74e3d0d8973eec125e779783,True,"{'url': 'https://doi.org/10.1016/j.exis.2024.101552', 'status': 'HYBRID', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1016/j.exis.2024.101552?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1016/j.exis.2024.101552, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",9,66,,['JournalArticle'],,"{'DOI': '10.1016/j.exis.2024.101552', 'CorpusId': 273193448}",0,"Bernardo Mendonca Severiano, S. Northey, D. Giurco",JournalArticle,"DOI:10.1016/j.exis.2024.101552, CorpusId:273193448"
Assessing the impact of different donor milk treatments on infant health and growth: a systematic review protocol,"Introduction Donor human milk (DHM) is the first alternative if mother’s own milk is unavailable or contraindicated. Much DHM research has focused on its nutritional, immunological and biochemical composition in response to various maternal variables, standard human milk banking procedures and storage protocols. The current systematic review protocol, however, aims to systematically gather and analyse existing data pertaining to the impact of these aforementioned factors on the clinical, health-related and developmental outcomes observed in infants fed with DHM. Methods and analysis We will apply a predefined search strategy including Cochrane Central Register of Controlled Trials, Global Index Medicus, CINAHL on Ebscohost, Medline, Embase, Emcare, Pubmed, Global Health on OVID, Google Scholar, clinicaltrials.gov, the WHO International Trials Registry and Platform and the European Union/European Economic Area Clinical Trials Register. No setting, patient population, date or language restrictions will be applied. The search strategy will consist of search words on the key concepts of ‘donated human milk’ and ‘effect on infants’. Published or unpublished primary research studies are eligible for inclusion if there is an abstract available in English. Conference proceedings, animal studies and publications with no original data will be excluded. Authors of unpublished or partially published studies will be contacted and eligible data added if provided. Risk of bias will be evaluated according to CASP using appropriate tools depending on study type (RoB 2, ROBINS-I, Newcastle Ottawa Scale). Data will be synthesised in a quantitative format describing significant results as well as presenting the results of the quality assessment of studies. Ethics and dissemination This systematic review does not require ethical approval, as we will not collect primary data. The review will be published in a peer-reviewed journal and disseminated electronically and in print. PROSPERO registration number CRD42024522015.","[{'authorId': '2337673522', 'name': 'Daniel Klotz'}, {'authorId': '1422801622', 'name': 'Agnieszka Bzikowska-Jura'}, {'authorId': '2125388', 'name': 'M. Giribaldi'}, {'authorId': '2308588299', 'name': 'Tanya Cassidy'}, {'authorId': '3517163', 'name': 'L. Cavallarin'}, {'authorId': '2243232190', 'name': 'Serena Gandino'}, {'authorId': '120585673', 'name': 'Karolina Karcz'}, {'authorId': '5932057', 'name': 'C. Peila'}, {'authorId': '2337680665', 'name': 'Carolyn Smith'}, {'authorId': '2302083127', 'name': 'Bartłomiej Walczak'}, {'authorId': '4098310', 'name': 'A. Wesołowska'}]",2024.0,BMJ Open,"{'volume': '14', 'name': 'BMJ Open'}",https://www.semanticscholar.org/paper/f37e7fdf6e1c2a8d25ffc8534e6944a687654646,True,"{'url': 'https://doi.org/10.1136/bmjopen-2024-087653', 'status': 'GOLD', 'license': 'CCBY', 'disclaimer': 'Notice: Paper or abstract available at https://pmc.ncbi.nlm.nih.gov/articles/PMC11683976, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",1,24,,"['JournalArticle', 'Review']",['Medicine'],"{'PubMedCentral': '11683976', 'DOI': '10.1136/bmjopen-2024-087653', 'CorpusId': 275117558, 'PubMed': '39732490'}",0,"Daniel Klotz, Agnieszka Bzikowska-Jura, M. Giribaldi, Tanya Cassidy, L. Cavallarin, Serena Gandino, Karolina Karcz, C. Peila, Carolyn Smith, Bartłomiej Walczak, A. Wesołowska","JournalArticle, Review","PubMedCentral:11683976, DOI:10.1136/bmjopen-2024-087653, CorpusId:275117558, PubMed:39732490"
