id,abstract,apc_list.value,apc_paid.value,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,citation_normalized_percentile.value,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,ids.pmid,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W3042914639,,,,Marcello Chedid|Leonor Teixeira,https://openalex.org/A5023273416|https://openalex.org/A5031788880,https://orcid.org/0000-0003-0435-6568|https://orcid.org/0000-0002-7791-1932,PT|PT,University of Aveiro|University of Aveiro,https://openalex.org/I60858718|https://openalex.org/I60858718,True|False,,0.11446492,1,https://openalex.org/I60858718,Knowledge Management in University-Software Industry Collaboration,https://doi.org/10.4018/978-1-7998-3476-2.ch028,,0.0,,False,en,False,closed,IGI Global eBooks,https://openalex.org/P4310320424,IGI Global,https://openalex.org/S4306463409,,ebook platform,E-Learning and Knowledge Management,2020-07-17,2020,book-chapter
https://openalex.org/W4226055957,,,,Marcello Chedid|Leonor Teixeira,https://openalex.org/A5023273416|https://openalex.org/A5031788880,https://orcid.org/0000-0003-0435-6568|https://orcid.org/0000-0002-7791-1932,PT|PT,University of Aveiro|University of Aveiro,https://openalex.org/I60858718|https://openalex.org/I60858718,True|False,,0.87661618,1,https://openalex.org/I60858718,Knowledge Management in University-Software Industry Collaboration,https://doi.org/10.4018/978-1-6684-3702-5.ch079,,1.5557,,False,en,False,closed,IGI Global eBooks,https://openalex.org/P4310320424,IGI Global,https://openalex.org/S4306463409,,ebook platform,Innovation and Knowledge Management,2021-12-09,2021,book-chapter
https://openalex.org/W4394865605,,,,Esra Kiliçarslan Toplu|Can Toplu,https://openalex.org/A5063737114|https://openalex.org/A5093626092,|https://orcid.org/0009-0001-7606-7709,CA|CA,Seneca Polytechnic|Seneca Polytechnic,https://openalex.org/I61412661|https://openalex.org/I61412661,True|False,,0.90952347,1,https://openalex.org/I61412661,"Empowering Students, Fostering Innovation",https://doi.org/10.4018/979-8-3693-1467-8.ch007,,3.5225,,False,en,False,closed,Advances in higher education and professional development book series,https://openalex.org/P4310320424,IGI Global,https://openalex.org/S4210172619,2327-6983,book series,Higher Education and Employability,2024-04-16,2024,book-chapter
https://openalex.org/W4281635063,"During my Master's degree, I never had the intention of pursuing a PhD. I valued industry with its practical outcome higher than the, what I thought to be, purely theoretical results of science. During the following years, however, I started to read more and more scientific literature. So when an opportunity presented itself to combine the job of an engineer and architect with scientific research, I decided to jump on it. This jump turned out to be a journey of six and half years, which by no means was an easy walk in the park.",,,Michiel Overeem,https://openalex.org/A5006150532,https://orcid.org/0000-0003-4807-4124,,,,True,,,7,,Evolution of Low-Code Platforms,https://doi.org/10.33540/1197,,,,False,en,True,gold,,,,,,,Advanced Software Engineering Methodologies,2022-05-27,2022,dissertation
https://openalex.org/W4386714239,"Background: Software reference architectures are becoming widely adopted by organizations that need to support the design and maintenance of software applications of a shared domain. For organizations that plan to adopt this architecture-centric approach, it becomes fundamental to understand how software reference architectures are engineered, and to know their return on investment. Unfortunately, there is a lack of evidence-based support to help organizations with these challenges. Goal: The main goal of this PhD thesis is to support organizations making informed decisions about software reference architecture acquisition, design, and use based on empirical evidence. Methods: To accomplish this goal, we have conducted an action research approach in an industry-academia collaboration between everis (a multinational IT consulting firm based in Spain) and our Research Group of Software and Service Engineering (GESSI). Results: The results from our industry-academia collaboration led to uncover novel evidence on the use of software reference architectures in practice. The procedures and evidence obtained have been packaged to design guidelines that could be used in similar contexts as the one of everis. Conclusions: This PhD thesis supports organizations to acquire and engineer software reference architectures by providing evidence-based support. Such evidence-based support consists of the results of the empirical studies conducted in this PhD thesis, and the presented guidelines for gathering new corporate evidence. Context: Les arquitectures del software de referència estan sent àmpliament adoptades per les organitzacions que necessiten dissenyar i mantenir aplicacions software d’un domini compartit. Per les organitzacions que tenen previst adoptar aquest enfocament centrat en l’arquitectura, esdevé fonamental entendre com es dissenyen les arquitectures del software de referència, i conèixer el seu retorn d’inversió. Desafortunadament, hi ha una manca de recolzament basat en l’evidència per ajudar aquestes organitzacions a afrontar aquests reptes. Objectiu: L’objectiu principal d’aquesta tesi doctoral és recolzar les organitzacions a prendre decisions informades i basades en l’evidència empírica sobre l’adquisició, disseny i ús d’arquitectures del software de referència. Mètodes: Per aconseguir aquest objectiu, s’ha portat a terme un enfocament d’investigació-acció en una col·laboració empresa-universitat entre “everis” (una empresa multinacional de consultoria tecnològica amb seu a Espanya) i el nostre Grup d’investigació en Enginyeria del Software i Serveis (GESSI). Resultats: Fruït de la nostra col·laboració empresa-universitat, s’han descobert noves evidències sobre l’ús d’arquitectures del software de referència a la pràctica. Els procediments i les evidències obtingudes han estat empaquetades per dissenyar directrius que podrien ser utilitzades en contextos similars com el d’everis. Conclusions: Aquesta tesi doctoral és una contribució per les organitzacions que adopten i dissenyen arquitectures del software de referència, proporcionant recolzament basat en l’evidència empírica. Aquest recolzament es constitueix dels resultats dels estudis empírics realitzats en aquesta tesi doctoral, i les directrius que es presenten per la recol·lecció de noves evidències corporatives.",,,Silverio Martínez‐Fernández,https://openalex.org/A5050955846,https://orcid.org/0000-0001-9928-133X,ES,University of Almería|Universitat Politècnica de Catalunya,https://openalex.org/I52354020|https://openalex.org/I9617848,True,cc-by-nc,,2,https://openalex.org/I52354020|https://openalex.org/I9617848,Gathering empirical evidence and building a business case for software reference architectures in industry,https://doi.org/10.5821/dissertation-2117-96382,Universidade de São Paulo|Universitat Politècnica de Catalunya|Erasmus+,,,False,en,True,gold,,,,,,,Software Engineering Research,2016-06-23,2016,dissertation
https://openalex.org/W2518785283,,,,Kai Petersen,https://openalex.org/A5071394068,https://orcid.org/0000-0002-1532-8223,SE,Blekinge Institute of Technology,https://openalex.org/I52719799,True,,0.20179491,0,https://openalex.org/I52719799,A Researcher’s Experiences in Supporting Industrial Software Process Improvement,https://doi.org/10.1007/978-3-319-31545-4_12,,0.0,,False,en,False,closed,,,,,,,Software Engineering Techniques and Practices,2016-01-01,2016,book-chapter
https://openalex.org/W2964361605,,,,Andrew Walenstein|Andrew J. Malton,https://openalex.org/A5078803261|https://openalex.org/A5008497778,https://orcid.org/0000-0003-1103-2465|,GB|US|GB|US,Blackberry (United States)|BlackBerry (United Kingdom)|BlackBerry (United Kingdom)|Blackberry (United States),https://openalex.org/I1309532762|https://openalex.org/I4210130403|https://openalex.org/I4210130403|https://openalex.org/I1309532762,True|False,,0.10335147,0,https://openalex.org/I1309532762|https://openalex.org/I4210130403,Generative Modeling Games for Exploratory Industry-Academic Research,https://doi.org/10.1109/cesser-ip.2019.00011,,0.0,,False,en,False,closed,,,,,,,Scientific Computing and Data Management,2019-05-01,2019,article
https://openalex.org/W2968787989,,,,Toshihiko Yamakami,https://openalex.org/A5017850435,,,,,True,,0.16902457,0,,From Ivory Tower to Democratization and Industrialization: A Landscape View of Real-World Adaptation of Artificial Intelligence,https://doi.org/10.1007/978-3-030-29029-0_19,,0.0,,False,en,False,closed,Advances in intelligent systems and computing,https://openalex.org/P4310319965,Springer Nature,https://openalex.org/S2764905038,2194-5357,book series,Opinion Dynamics and Social Influence,2019-08-14,2019,book-chapter
https://openalex.org/W3166612635,"The teaching-learning process may require specific pedagogical approaches to establish a relationship with industry practices. Recently, some studies investigated the educators’ perspectives and the undergraduate courses curriculum to identify potential weaknesses and solutions for the software testing teaching process. However, it is still unclear how the practitioners evaluate the acquisition of knowledge about software testing in undergraduate courses. This study carried out an expert survey with 68 newly graduated practitioners to determine what the industry expects from them and what they learned in academia. The yielded results indicated that those practitioners learned at a similar rate as others with a long industry experience. Also, they studied less than half of the 35 software testing topics collected in the survey and took industry-backed extracurricular courses to complement their learning. Additionally, our findings point out a set of implications for future research, as the respondents’ learning difficulties (e.g., lack of learning sources) and the gap between academic education and industry expectations (e.g., certifications).",,,Luana Martins|Vinícius Cardoso‐Brito|Daniela Feitosa|Larissa Rocha|Heitor Costa|Ivan Machado,https://openalex.org/A5012806597|https://openalex.org/A5011790086|https://openalex.org/A5001143562|https://openalex.org/A5111159673|https://openalex.org/A5102963160|https://openalex.org/A5060475953,https://orcid.org/0000-0001-6340-7615|https://orcid.org/0000-0003-0207-4567|https://orcid.org/0000-0003-1562-2745|https://orcid.org/0009-0000-3928-6374|https://orcid.org/0000-0002-9903-7414|https://orcid.org/0000-0001-9027-2293,BR|BR|BR|BR|BR|BR,Universidade Federal da Bahia|Universidade Federal da Bahia|Universidade Federal da Bahia|Universidade Federal da Bahia|Universidade Estadual de Feira de Santana|Universidade do Estado da Bahia|Universidade Federal de Lavras|Universidade Federal da Bahia,https://openalex.org/I126158947|https://openalex.org/I126158947|https://openalex.org/I126158947|https://openalex.org/I126158947|https://openalex.org/I21606457|https://openalex.org/I1316675753|https://openalex.org/I1315085146|https://openalex.org/I126158947,True|False|False|False|False|False,cc-by-nc-sa,0.07570685,0,https://openalex.org/I126158947,From Blackboard to the Office: A Look Into How Practitioners Perceive Software Testing Education,https://doi.org/10.1145/3463274.3463338,Conselho Nacional de Desenvolvimento Científico e Tecnológico|Fundação de Amparo à Pesquisa do Estado da Bahia|Universidade Federal do Rio de Janeiro,0.0,,False,en,True,green,Evaluation and Assessment in Software Engineering,,,https://openalex.org/S4306418396,,conference,Software Engineering Techniques and Practices,2021-06-18,2021,preprint
https://openalex.org/W3202065500,"Searching for developers with the necessary skills to work effectively on a project is not an easy task for companies. For software team managers, it is important to know their team's experience and what technologies they are using in order to be able to allocate resources optimally. Therefore, in this paper, we decided to study the needs of the managers of a software development company in order to identify their team's skills. We carried out a focus group. We have interviewed 11 managers from a development company (with approximately 75 developers). As result we have mapped 5 issues, 4 possible applications and another 7 needs to create a new methodology for identifying skills. Finally, we conclude that managers are interested in a methodology to identify skills in business flow.",,,Matheus Flauzino|Maurício Ronny de Almeida Souza|Vinícius H. S. Durelli|Rafael S. Durelli,https://openalex.org/A5025332759|https://openalex.org/A5023094882|https://openalex.org/A5057530896|https://openalex.org/A5038101088,|https://orcid.org/0000-0002-0182-8016|https://orcid.org/0000-0002-5768-1850|https://orcid.org/0000-0002-6343-7715,BR|BR|BR|BR,Universidade Federal de Lavras|Universidade Federal de Lavras|Federal University of São João del-Rei|Universidade Federal de Lavras,https://openalex.org/I1315085146|https://openalex.org/I1315085146|https://openalex.org/I166595947|https://openalex.org/I1315085146,True|False|False|False,,0.2067687,0,https://openalex.org/I1315085146,What do software team managers want from a skills identification?,https://doi.org/10.5753/vem.2021.17211,,0.0,,False,en,True,gold,,,,,,,Software Engineering Techniques and Practices,2021-09-27,2021,article
https://openalex.org/W4233947233,,,,Mathieu Lavallée|Pierre N. Robillard,https://openalex.org/A5056435209|https://openalex.org/A5108652072,|,CA|CA,Polytechnique Montréal|Polytechnique Montréal,https://openalex.org/I45683168|https://openalex.org/I45683168,True|False,,0.60743971,0,https://openalex.org/I45683168,Planning for the Unknown: Lessons Learned from Ten Months of Non-participant Exploratory Observations in the Industry,https://doi.org/10.1109/cesi.2015.10,,0.0,,False,en,False,closed,,,,,,,Software Engineering Research,2015-05-01,2015,article
https://openalex.org/W4291470801,,,,Tim Kreuzer|Andrea Janes,https://openalex.org/A5003274716|https://openalex.org/A5015575660,https://orcid.org/0000-0002-0813-9555|https://orcid.org/0000-0002-1423-6773,IT|IT,Free University of Bozen-Bolzano|Free University of Bozen-Bolzano,https://openalex.org/I171543936|https://openalex.org/I171543936,True|False,,0.29027963,0,https://openalex.org/I171543936,Introducing Data Science Techniques into a Company Producing Electrical Appliances,https://doi.org/10.1007/978-3-031-14343-4_20,,0.0,,False,en,False,closed,Communications in computer and information science,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/S2764900261,1865-0929,book series,Big Data and Business Intelligence,2022-01-01,2022,book-chapter
https://openalex.org/W4403515376,"Software testing with visual Graphical User Interface (GUI) techniques is being done while maintaining a high level of accuracy with the ever-growing demand for speedier delivery of high-quality software, often known as ""Quality at Speed"". The use of relevant testing methodology(s) and the choice of suitable test automation tools and frameworks are two key components for a successful and efficient software testing project. A mix of numerous distinct testing processes is often necessary when testing software to make sure it is up to par; the use of a single testing method will not be sufficient. Similar to the previous point, finding the right tool combination for automated testing is difficult because no single tool can meet all of the needs. The first step in performing successful and efficient software testing is to familiarize industrial professionals with the various testing techniques, tools, and frameworks. An in-depth examination of the various test automation tools and frameworks is provided in this paper. An explanation of the various frameworks for test automation was delivered after an overview of automated testing and the categories it fits under. Finally, a brief summary of a few of the most popular automation solutions was provided, along with a comparison of those programs.",,,Priyanka Yadu|Bhawana Narain,https://openalex.org/A5107547711|https://openalex.org/A5107475914,|,IN|IN,Mahaveer Academy of Technology and Science University|Mahaveer Academy of Technology and Science University,https://openalex.org/I179760745|https://openalex.org/I179760745,True|False,cc-by,0.20013268,0,https://openalex.org/I179760745,AN INTEGRATION OF SOFTWARE TESTING TOOLS AND TECHNIQUES WITH VISUAL GUI INTERFACE IN INDUSTRIAL PRACTICE,https://doi.org/10.29121/shodhkosh.v5.i2.2024.2313,,0.0,,False,en,True,diamond,ShodhKosh Journal of Visual and Performing Arts,,,https://openalex.org/S4210236931,2582-7472,journal,Software Testing and Debugging Techniques,2024-02-29,2024,article
https://openalex.org/W4405997518,"Software testing with visual Graphical User Interface (GUI) techniques is being done while maintaining a high level of accuracy with the ever-growing demand for speedier delivery of high-quality software, often known as ""Quality at Speed"". The use of relevant testing methodology(s) and the choice of suitable test automation tools and frameworks are two key components for a successful and efficient software testing project. A mix of numerous distinct testing processes is often necessary when testing software to make sure it is up to par; the use of a single testing method will not be sufficient. Similar to the previous point, finding the right tool combination for automated testing is difficult because no single tool can meet all of the needs. The first step in performing successful and efficient software testing is to familiarize industrial professionals with the various testing techniques, tools, and frameworks. An in-depth examination of the various test automation tools and frameworks is provided in this paper. An explanation of the various frameworks for test automation was delivered after an overview of automated testing and the categories it fits under. Finally, a brief summary of a few of the most popular automation solutions was provided, along with a comparison of those programs.",,,Priyanka Yadu|Bhawana Narain,https://openalex.org/A5107547711|https://openalex.org/A5107475914,|,IN|IN,Mahaveer Academy of Technology and Science University|Mahaveer Academy of Technology and Science University,https://openalex.org/I179760745|https://openalex.org/I179760745,True|False,cc-by,0.2596571,0,https://openalex.org/I179760745,AN INTEGRATION OF SOFTWARE TESTING TOOLS AND TECHNIQUES WITH VISUAL GUI INTERFACE IN INDUSTRIAL PRACTICE,https://doi.org/10.29121/shodhkosh.v5.i1.2024.2313,,0.0,,False,en,True,diamond,ShodhKosh Journal of Visual and Performing Arts,,,https://openalex.org/S4210236931,2582-7472,journal,Software Testing and Debugging Techniques,2024-06-30,2024,article
https://openalex.org/W4411203610,,,,Rashidah Kasauli|Hawa Nyende|Halimu Chongomweru|Nasser Kimbugwe,https://openalex.org/A5000488208|https://openalex.org/A5056127210|https://openalex.org/A5013719253|https://openalex.org/A5033288308,https://orcid.org/0000-0003-1655-4377|https://orcid.org/0000-0002-9987-0262|https://orcid.org/0000-0003-0374-8287|https://orcid.org/0000-0002-8839-3069,UG|UG|UG|UG,Makerere University|Makerere University|Makerere University|Makerere University,https://openalex.org/I72227227|https://openalex.org/I72227227|https://openalex.org/I72227227|https://openalex.org/I72227227,True|False|False|False,,0.21082748,0,https://openalex.org/I72227227,Challenges of Conducting Research in Software Engineering: A case of graduate students in low resource contexts,https://doi.org/10.1109/seigs66664.2025.00017,,0.0,,False,en,False,closed,,,,,,,Software Engineering Techniques and Practices,2025-05-03,2025,article
https://openalex.org/W4413918489,,,,Vitali Vansovitš|Eduard Petlenkov|Aleksei Tepljakov|Kristina Vassiljeva,https://openalex.org/A5032032885|https://openalex.org/A5061791014|https://openalex.org/A5062879647|https://openalex.org/A5088335657,https://orcid.org/0000-0002-1938-9998|https://orcid.org/0000-0003-2167-6280|https://orcid.org/0000-0002-7158-8484|https://orcid.org/0000-0002-4178-1267,EE|EE|EE|EE,Tallinn University|Tallinn University of Technology|Tallinn University of Technology|Tallinn University|Tallinn University|Tallinn University of Technology|Tallinn University of Technology|Tallinn University,https://openalex.org/I193629610|https://openalex.org/I111112146|https://openalex.org/I111112146|https://openalex.org/I193629610|https://openalex.org/I193629610|https://openalex.org/I111112146|https://openalex.org/I111112146|https://openalex.org/I193629610,True|False|False|False,,0.35033605,0,https://openalex.org/I111112146|https://openalex.org/I193629610,An Advanced Process Control Application Framework: Development and Test-Bench Validation,https://doi.org/10.1109/icca65672.2025.11129770,,0.0,,False,en,False,closed,,,,,,,Fault Detection and Control Systems,2025-06-30,2025,article
https://openalex.org/W7117969288,,,,Támara Dallegrave|Cleyton Rodrigues|Dênis Marques|Wylliams Barbosa Santos,https://openalex.org/A5058293369|https://openalex.org/A5121826878|https://openalex.org/A5085156147|https://openalex.org/A5045562918,|||https://orcid.org/0000-0003-2578-1248,BR|BR|BR|BR,Universidade de Pernambuco|Universidade de Pernambuco|Universidade de Pernambuco|Universidade de Pernambuco,https://openalex.org/I71437568|https://openalex.org/I71437568|https://openalex.org/I71437568|https://openalex.org/I71437568,True|False|False|False,,0.04055944,0,https://openalex.org/I71437568,Industry-Academia Collaboration (IAC): Preliminary Findings of a Tertiary Review,https://doi.org/10.1007/978-3-032-10721-3_26,,0.0,,False,en,False,closed,Lecture notes in networks and systems,https://openalex.org/P4310319972,Springer International Publishing,https://openalex.org/S4210169156,2367-3370,book series,Software Engineering Techniques and Practices,2026-01-01,2026,book-chapter
https://openalex.org/W7117981294,,,,Támara Dallegrave|Dênis Marques|Cleyton Rodrigues|Wylliams Barbosa Santos,https://openalex.org/A5058293369|https://openalex.org/A5085156147|https://openalex.org/A5121826878|https://openalex.org/A5045562918,|||https://orcid.org/0000-0003-2578-1248,BR|BR|BR|BR,Universidade de Pernambuco|Universidade de Pernambuco|Universidade de Pernambuco|Universidade de Pernambuco,https://openalex.org/I71437568|https://openalex.org/I71437568|https://openalex.org/I71437568|https://openalex.org/I71437568,True|False|False|False,,0.08496503,0,https://openalex.org/I71437568,Industry-Academia Collaboration (IAC): Preliminary Findings of a Tertiary Review,https://doi.org/10.1007/978-3-032-12879-9_28,,0.0,,False,en,False,closed,Lecture notes in networks and systems,https://openalex.org/P4310319972,Springer International Publishing,https://openalex.org/S4210169156,2367-3370,book series,Software Engineering Techniques and Practices,2026-01-01,2026,book-chapter
https://openalex.org/W7125808624,,,,Jonathan Källbäcker|Åsa Cajander|Catharina van den Driesche,https://openalex.org/A5123900550|https://openalex.org/A5124043096|https://openalex.org/A5123988787,||,SE|SE|NL,Uppsala University|Uppsala University|Amsterdam University of the Arts|University of Amsterdam,https://openalex.org/I123387679|https://openalex.org/I123387679|https://openalex.org/I4210135670|https://openalex.org/I887064364,True|False|False,,0.19007694,0,https://openalex.org/I123387679,Collaboration in Action: A Multi-grounded Analysis of Academia-Industry Partnerships in Interaction Design,https://doi.org/10.1007/978-3-032-15516-0_4,,0.0,,False,en,False,closed,Communications in computer and information science,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/S2764900261,1865-0929,book series,Information Systems Theories and Implementation,2026-01-01,2026,book-chapter
