title,abstract,authors,year,venue,journal,url,isOpenAccess,openAccessPdf,citationCount,referenceCount,isInfluential,publicationTypes,fieldsOfStudy,externalIds,influentialCitationCount,authors_names,publicationTypes_str,externalIds_str
A study and comparison of industrial vs. academic software product line research published at SPLC,"The study presented in this paper aims to provide evidence for the hypothesis that software product line research has been changing and that the works in industry and academia have diverged over time. We analysed a subset (140) of all (593) papers published at the Software Product Line Conference (SPLC) until 2017. The subset was randomly selected to cover all years as well as types of papers. We assessed the research type of the papers (academic or industry), the kind of evaluation (application example, empirical, etc.), and the application domain. Also, we assessed which product line life-cycle phases, development practices, and topics the papers address. We present an analysis of the topics covered by academic vs. industry research and discuss the evolution of these topics and their relation over the years. We also discuss implications for researchers and practitioners. We conclude that even though several topics have received more attention than others, academic and industry research on software product lines are actually rather in line with each other.","[{'authorId': '2140666', 'name': 'R. Rabiser'}, {'authorId': '144242731', 'name': 'Klaus Schmid'}, {'authorId': '143798819', 'name': 'Martin Becker'}, {'authorId': '1719154', 'name': 'Goetz Botterweck'}, {'authorId': '1751457', 'name': 'M. Galster'}, {'authorId': '2055464', 'name': 'Iris Groher'}, {'authorId': '1680103', 'name': 'Danny Weyns'}]",2018.0,Software Product Lines Conference,{'name': 'Proceedings of the 22nd International Systems and Software Product Line Conference - Volume 1'},https://www.semanticscholar.org/paper/7a145ddc6756e433754462561d05fb87583ebd6d,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1145/3233027.3233028?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/3233027.3233028, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",35.0,41.0,,"['JournalArticle', 'Book']",['Computer Science'],"{'DBLP': 'conf/splc/RabiserS0BGGW18', 'MAG': '2890258966', 'DOI': '10.1145/3233027.3233028', 'CorpusId': 52312461}",2.0,"R. Rabiser, Klaus Schmid, Martin Becker, Goetz Botterweck, M. Galster, Iris Groher, Danny Weyns","JournalArticle, Book","DBLP:conf/splc/RabiserS0BGGW18, MAG:2890258966, DOI:10.1145/3233027.3233028, CorpusId:52312461"
Collaborative Research Project Networks,"Many businesses seeking enhanced innovation have corporate research teams that engage in collaborative research projects (CRPs), with external entities such as universities, public organizations, or customers. Anecdotal evidence, however, suggests mixed outcomes of CRPs in terms of corporate research impact, which implies successful transfer of novel knowledge generated within CRPs to company-internal business networks to develop radically innovative products. We use the multiple regression quadratic assignment procedure (MRQAP) and meta-analysis to analyze six CRP networks. Our findings indicate that the network’s relational characteristics (tie strength) and structural characteristics (network range) are important determinants of knowledge transfer at the fuzzy front end of innovation.","[{'authorId': '30439323', 'name': 'Marissa Takahashi'}, {'authorId': '1780384', 'name': 'M. Indulska'}, {'authorId': '144833517', 'name': 'J. Steen'}]",2018.0,Project Management Journal,"{'volume': '49', 'pages': '36 - 52', 'name': 'Project Management Journal'}",https://www.semanticscholar.org/paper/3bbefd39ce725964b561fbbbc03c7284f550d66d,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1177/8756972818781630?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1177/8756972818781630, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",19.0,101.0,,['JournalArticle'],['Computer Science'],"{'MAG': '2883884973', 'DOI': '10.1177/8756972818781630', 'CorpusId': 115282813}",0.0,"Marissa Takahashi, M. Indulska, J. Steen",JournalArticle,"MAG:2883884973, DOI:10.1177/8756972818781630, CorpusId:115282813"
Making medicines,"The approach to building innovative partnerships between academia and the pharmaceutical industry has expanded to investigate collaborations that offer meaningful outcomes beyond discovery and increased productivity. This case study uses a systems thinking approach to guide the process and analyse the outcome of a partnership undertaken by one pharmaceutical company and academia. The collaborative process established three tiers of evolution over a 3-year period. The outcome was an online module–based course, entitled ‘Making Medicines: The Process of Drug Development’, that provides information about the drug discovery and development process. Both the course development and the final product serve as a useful case study of how collaboration between academia and industry might be achieved. The development process itself is proposed as an appropriate approach for building educational partnerships.","[{'authorId': '3694631', 'name': 'E. McClain'}, {'authorId': '1516698895', 'name': 'Yolanda Johnson-Moton'}, {'authorId': '144735705', 'name': 'B. Larsen'}, {'authorId': '40404333', 'name': 'R. Ellis'}, {'authorId': '12140641', 'name': 'E. Niederhoffer'}]",2018.0,Industry & higher education,"{'volume': '32', 'pages': '302 - 311', 'name': 'Industry and Higher Education'}",https://www.semanticscholar.org/paper/35239c3eee1dcac19667f1e5878238fdb8c1924c,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1177/0950422218785826?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1177/0950422218785826, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",11.0,40.0,,['JournalArticle'],['Business'],"{'MAG': '2880405695', 'DOI': '10.1177/0950422218785826', 'CorpusId': 169785598}",3.0,"E. McClain, Yolanda Johnson-Moton, B. Larsen, R. Ellis, E. Niederhoffer",JournalArticle,"MAG:2880405695, DOI:10.1177/0950422218785826, CorpusId:169785598"
Traceability information model for very small entities with ISO/IEC 29110,,"[{'authorId': '51227266', 'name': 'Marco Antonio García Carrión'}, {'authorId': '51234353', 'name': 'Medardo Delgado Paredes'}, {'authorId': '51229524', 'name': 'Percy Huertas Niquen'}, {'authorId': '2160039', 'name': 'Álvaro Fernández del Carpio'}]",2018.0,International Conference on Geoinformatics and Data Analysis,{'name': 'Proceedings of the International Conference on Geoinformatics and Data Analysis'},https://www.semanticscholar.org/paper/d81d6e3461a83b64bca956ba3624c0676fdf81c4,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/3220228.3220259?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/3220228.3220259, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",1.0,43.0,,"['Book', 'JournalArticle']",['Computer Science'],"{'DBLP': 'conf/icgda/CarrionPNC18', 'MAG': '2888841921', 'DOI': '10.1145/3220228.3220259', 'CorpusId': 52095315}",0.0,"Marco Antonio García Carrión, Medardo Delgado Paredes, Percy Huertas Niquen, Álvaro Fernández del Carpio","Book, JournalArticle","DBLP:conf/icgda/CarrionPNC18, MAG:2888841921, DOI:10.1145/3220228.3220259, CorpusId:52095315"
Bridging the industry-academia collaboration gap a focus towards final year projects,,"[{'authorId': '46215465', 'name': 'M. Z. Baig'}, {'authorId': '2154948935', 'name': 'Muhammad Ahsan ul Haq'}, {'authorId': '46201541', 'name': 'Hafiz Muhammad Umer Surkhail'}, {'authorId': '2257586979', 'name': 'R. Iqbal'}, {'authorId': '46211806', 'name': 'Muhammad Mohsin Sheikh'}]",2018.0,HP3C,{'pages': '40-44'},https://www.semanticscholar.org/paper/1dbefa210a6cbaf9d5b2cc99f8366e731bb276a7,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/3195612.3195620?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/3195612.3195620, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",1.0,7.0,,"['JournalArticle', 'Review']",['Computer Science'],"{'DBLP': 'conf/hp3c/BaigHSIS18', 'MAG': '2806917656', 'DOI': '10.1145/3195612.3195620', 'CorpusId': 47020928}",0.0,"M. Z. Baig, Muhammad Ahsan ul Haq, Hafiz Muhammad Umer Surkhail, R. Iqbal, Muhammad Mohsin Sheikh","JournalArticle, Review","DBLP:conf/hp3c/BaigHSIS18, MAG:2806917656, DOI:10.1145/3195612.3195620, CorpusId:47020928"
Continuous and collaborative technology transfer: Software engineering research with real-time industry impact,"Abstract Context: Traditional technology transfer models rely on the assumption that innovations are created in academia, after which they are transferred to industry using a sequential flow of activities. This model is outdated in contemporary software engineering research that is done in close collaboration between academia and industry and in large consortia rather than on a one-on-one basis. In the new setup, research can be viewed as continuous co-experimentation, where industry and academia closely collaborate and iteratively and jointly discover problems and develop, test, and improve solutions. Objective: The objective of the paper is to answer the following research questions: How can high-quality, ambitious software engineering research in a collaborative setup be conducted quickly and on a large scale? How can real-time business feedback to continuously improve candidate solutions be gained? Method: The proposed model has been created, refined, and evaluated in two large, national Finnish software research programs. For this paper, we conducted thematic interviews with representatives of four companies who participated in these programs. Results: The fundamental change is in the mindset of the participants from technology push by academia to technology pull by companies, resulting in co-creation. Furthermore, continuous cooperation between participants enables solutions to evolve in rapid cycles and forms a scalable model of interaction between research institutes and companies. Conclusions: The multifaceted nature of software engineering research calls for numerous approaches. In particular, when working with human-related topics such as company culture and development methods, many discoveries result from seamless collaboration between companies and research institutes.","[{'authorId': '1754218', 'name': 'T. Mikkonen'}, {'authorId': '1846281', 'name': 'C. Lassenius'}, {'authorId': '1780606', 'name': 'T. Männistö'}, {'authorId': '1744431', 'name': 'M. Oivo'}, {'authorId': '35268416', 'name': 'J. Järvinen'}]",2017.0,Information and Software Technology,"{'volume': '95', 'pages': '34-45', 'name': 'Inf. Softw. Technol.'}",https://www.semanticscholar.org/paper/060b6ee98ceddd05734b00c9e45221a0c396d4e3,True,"{'url': 'https://oulurepo.oulu.fi/bitstream/10024/28383/1/nbnfi-fe202001142094.pdf', 'status': 'GREEN', 'license': 'CCBYNCND', 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.1016/J.INFSOF.2017.10.013?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1016/J.INFSOF.2017.10.013, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",47.0,72.0,,['JournalArticle'],"['Computer Science', 'Engineering']","{'DBLP': 'journals/infsof/MikkonenLMOJ18', 'MAG': '2767744171', 'DOI': '10.1016/J.INFSOF.2017.10.013', 'CorpusId': 3292815}",4.0,"T. Mikkonen, C. Lassenius, T. Männistö, M. Oivo, J. Järvinen",JournalArticle,"DBLP:journals/infsof/MikkonenLMOJ18, MAG:2767744171, DOI:10.1016/J.INFSOF.2017.10.013, CorpusId:3292815"
Teaching Software Product Lines,,"[{'authorId': '2191325', 'name': 'M. Acher'}, {'authorId': '1398727904', 'name': 'R. Lopez-Herrejon'}, {'authorId': '2140666', 'name': 'R. Rabiser'}]",2017.0,ACM Transactions on Computing Education,"{'volume': '18', 'pages': '1 - 31', 'name': 'ACM Transactions on Computing Education (TOCE)'}",https://www.semanticscholar.org/paper/b90df786baf55e5693ef25d2b7888a56b5600374,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/3088440?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/3088440, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",19.0,67.0,,"['JournalArticle', 'Review']",['Computer Science'],"{'MAG': '2616487348', 'DBLP': 'journals/jeric/AcherLR17', 'DOI': '10.1145/3088440', 'CorpusId': 12765587}",0.0,"M. Acher, R. Lopez-Herrejon, R. Rabiser","JournalArticle, Review","MAG:2616487348, DBLP:journals/jeric/AcherLR17, DOI:10.1145/3088440, CorpusId:12765587"
Grand Challenges of Traceability: The Next Ten Years,"In 2007, the software and systems traceability community met at the first Natural Bridge symposium on the Grand Challenges of Traceability to establish and address research goals for achieving effective, trustworthy, and ubiquitous traceability. Ten years later, in 2017, the community came together to evaluate a decade of progress towards achieving these goals. These proceedings document some of that progress. They include a series of short position papers, representing current work in the community organized across four process axes of traceability practice. The sessions covered topics from Trace Strategizing, Trace Link Creation and Evolution, Trace Link Usage, real-world applications of Traceability, and Traceability Datasets and benchmarks. Two breakout groups focused on the importance of creating and sharing traceability datasets within the research community, and discussed challenges related to the adoption of tracing techniques in industrial practice. Members of the research community are engaged in many active, ongoing, and impactful research projects. Our hope is that ten years from now we will be able to look back at a productive decade of research and claim that we have achieved the overarching Grand Challenge of Traceability, which seeks for traceability to be always present, built into the engineering process, and for it to have ""effectively disappeared without a trace"". We hope that others will see the potential that traceability has for empowering software and systems engineers to develop higher-quality products at increasing levels of complexity and scale, and that they will join the active community of Software and Systems traceability researchers as we move forward into the next decade of research.","[{'authorId': '1692292', 'name': 'G. Antoniol'}, {'authorId': '1389656608', 'name': 'J. Cleland-Huang'}, {'authorId': '2151308424', 'name': 'J. Hayes'}, {'authorId': '3044069', 'name': 'Michael Vierhauser'}]",2017.0,arXiv.org,"{'volume': 'abs/1710.03129', 'name': 'ArXiv'}",https://www.semanticscholar.org/paper/3f636102b21c003563a3bebe79332b732cfdd705,False,"{'url': '', 'status': None, 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/1710.03129, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",18.0,74.0,,['JournalArticle'],['Computer Science'],"{'ArXiv': '1710.03129', 'DBLP': 'journals/corr/abs-1710-03129', 'MAG': '2761514407', 'CorpusId': 5742166}",1.0,"G. Antoniol, J. Cleland-Huang, J. Hayes, Michael Vierhauser",JournalArticle,"ArXiv:1710.03129, DBLP:journals/corr/abs-1710-03129, MAG:2761514407, CorpusId:5742166"
Case Studies of Industry-Academia Research Collaborations for Software Development with Agile,,"[{'authorId': '2085687985', 'name': 'Isabelle Guillot'}, {'authorId': '20579955', 'name': 'Geetha Paulmani'}, {'authorId': '2130485879', 'name': 'Vivekanandan S. Kumar'}, {'authorId': '32943923', 'name': 'Shawn N. Fraser'}]",2017.0,International Workshop on Groupware,{'pages': '196-212'},https://www.semanticscholar.org/paper/dc2a7e84b9ef9f65755615fb4d1f9d9841396df6,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1007/978-3-319-63874-4_15?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1007/978-3-319-63874-4_15, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",8.0,15.0,,['JournalArticle'],['Computer Science'],"{'DBLP': 'conf/criwg/GuillotPKF17', 'MAG': '2729207619', 'DOI': '10.1007/978-3-319-63874-4_15', 'CorpusId': 27316156}",1.0,"Isabelle Guillot, Geetha Paulmani, Vivekanandan S. Kumar, Shawn N. Fraser",JournalArticle,"DBLP:conf/criwg/GuillotPKF17, MAG:2729207619, DOI:10.1007/978-3-319-63874-4_15, CorpusId:27316156"
"Industry-academia collaborations in software engineering: An empirical analysis of challenges, patterns and anti-patterns in research projects",,"[{'authorId': '1761511', 'name': 'V. Garousi'}, {'authorId': '1955934', 'name': 'M. Felderer'}, {'authorId': '144142003', 'name': 'J. Fernandes'}, {'authorId': '1681323', 'name': 'Dietmar Pfahl'}, {'authorId': '144811716', 'name': 'M. Mäntylä'}]",2017.0,International Conference on Evaluation & Assessment in Software Engineering,{'name': 'Proceedings of the 21st International Conference on Evaluation and Assessment in Software Engineering'},https://www.semanticscholar.org/paper/d42acac9c8fd7f38534f84cc6b1fb6ed8ec816be,True,"{'url': 'https://repositorium.sdum.uminho.pt/bitstream/1822/46030/1/2017-EASE-ACM.pdf', 'status': 'GREEN', 'license': 'other-oa', 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/3084226.3084279?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/3084226.3084279, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",22.0,9.0,,"['Book', 'JournalArticle', 'Review']","['Engineering', 'Computer Science']","{'MAG': '2623305237', 'DBLP': 'conf/ease/GarousiFFPM17', 'DOI': '10.1145/3084226.3084279', 'CorpusId': 29834913}",1.0,"V. Garousi, M. Felderer, J. Fernandes, Dietmar Pfahl, M. Mäntylä","Book, JournalArticle, Review","MAG:2623305237, DBLP:conf/ease/GarousiFFPM17, DOI:10.1145/3084226.3084279, CorpusId:29834913"
Meeting Industry-Academia Research Collaboration Challenges with Agile Methodologies,,"[{'authorId': '1859670', 'name': 'A. Sandberg'}, {'authorId': '1704617', 'name': 'I. Crnkovic'}]",2017.0,2017 IEEE/ACM 39th International Conference on Software Engineering: Software Engineering in Practice Track (ICSE-SEIP),"{'pages': '73-82', 'name': '2017 IEEE/ACM 39th International Conference on Software Engineering: Software Engineering in Practice Track (ICSE-SEIP)'}",https://www.semanticscholar.org/paper/8d923a07bd3aaefe318eab34d285d372a749e29c,False,"{'url': '', 'status': 'CLOSED', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1109/ICSE-SEIP.2017.20?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1109/ICSE-SEIP.2017.20, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",29.0,21.0,,"['JournalArticle', 'Conference']","['Computer Science', 'Engineering']","{'DBLP': 'conf/icse/SandbergC17', 'MAG': '2728144867', 'DOI': '10.1109/ICSE-SEIP.2017.20', 'CorpusId': 9830551}",4.0,"A. Sandberg, I. Crnkovic","JournalArticle, Conference","DBLP:conf/icse/SandbergC17, MAG:2728144867, DOI:10.1109/ICSE-SEIP.2017.20, CorpusId:9830551"
Collaborative computer graphics product development between academia and government: a dynamic model,,"[{'authorId': '31877201', 'name': 'D. Fowler'}, {'authorId': '3222975', 'name': 'H. Kostis'}]",2016.0,SIGGRAPH ASIA Symposium on Education,{'name': 'SIGGRAPH ASIA 2016 Symposium on Education'},https://www.semanticscholar.org/paper/241e6b0fc786470b81f1456dcd846620ce9e60fc,True,"{'url': 'http://dl.acm.org/ft_gateway.cfm?id=2993358&type=pdf', 'status': 'BRONZE', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1145/2993352.2993358?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1145/2993352.2993358, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",1.0,20.0,,"['JournalArticle', 'Book']","['Computer Science', 'Engineering']","{'DBLP': 'conf/siggraph/FowlerK16', 'MAG': '2558570495', 'DOI': '10.1145/2993352.2993358', 'CorpusId': 14662883}",0.0,"D. Fowler, H. Kostis","JournalArticle, Book","DBLP:conf/siggraph/FowlerK16, MAG:2558570495, DOI:10.1145/2993352.2993358, CorpusId:14662883"
Challenges and best practices in industry-academia collaborations in software engineering: A systematic literature review,,"[{'authorId': '1761511', 'name': 'V. Garousi'}, {'authorId': '1737649', 'name': 'K. Petersen'}, {'authorId': '153469005', 'name': 'B. Ozkan'}]",2016.0,Information and Software Technology,"{'volume': '79', 'pages': '106-127', 'name': 'Inf. Softw. Technol.'}",https://www.semanticscholar.org/paper/4409464a4a08f9f2d44253b7dd631f8619f2871e,True,"{'url': 'https://pure.tue.nl/ws/files/93075532/ChallengesandbestPracticesinIAColloborationsinSE.pdf', 'status': 'GREEN', 'license': 'other-oa', 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.1016/J.INFSOF.2016.07.006?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.1016/J.INFSOF.2016.07.006, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",220.0,80.0,,"['JournalArticle', 'Review']","['Computer Science', 'Engineering']","{'DBLP': 'journals/infsof/GarousiPO16', 'MAG': '2494902551', 'DOI': '10.1016/J.INFSOF.2016.07.006', 'CorpusId': 29012577}",17.0,"V. Garousi, K. Petersen, B. Ozkan","JournalArticle, Review","DBLP:journals/infsof/GarousiPO16, MAG:2494902551, DOI:10.1016/J.INFSOF.2016.07.006, CorpusId:29012577"
Software Startups - A Research Agenda,"Software startup companies develop innovative, software-intensive products within limited timeframes and with few resources, searching for sustainable and scalable business models. Software startup ...","[{'authorId': '1761900', 'name': 'M. Unterkalmsteiner'}, {'authorId': '32130218', 'name': 'P. Abrahamsson'}, {'authorId': '1524725680', 'name': 'Xiaofeng Wang'}, {'authorId': '1403663276', 'name': 'Anh Nguyen-Duc'}, {'authorId': '3111003', 'name': 'S. M. A. Shah'}, {'authorId': '32508939', 'name': 'Sohaib Shahid Bajwa'}, {'authorId': '3492360', 'name': 'Prof. Dr.-Ing. Guido H. Baltes'}, {'authorId': '2032848', 'name': 'Kieran Conboy'}, {'authorId': '1923881', 'name': 'Eoin Cullina'}, {'authorId': '2579327', 'name': 'Denis Dennehy'}, {'authorId': '144445484', 'name': 'Henry Edison'}, {'authorId': '1398572306', 'name': 'Carlos Fernández-Sánchez'}, {'authorId': '2745177', 'name': 'J. Garbajosa'}, {'authorId': '1680289', 'name': 'T. Gorschek'}, {'authorId': '2082938073', 'name': 'E. Klotins'}, {'authorId': '1395041717', 'name': 'Laurie Hokkanen'}, {'authorId': '1720007', 'name': 'Fabio Kon'}, {'authorId': '2641149', 'name': 'M. I. Lunesu'}, {'authorId': '144083401', 'name': 'M. Marchesi'}, {'authorId': '33993900', 'name': 'L. Morgan'}, {'authorId': '1744431', 'name': 'M. Oivo'}, {'authorId': '35600687', 'name': 'Christoph J. Selig'}, {'authorId': '20824253', 'name': 'P. Seppänen'}, {'authorId': '36135156', 'name': 'Roger Sweetman'}, {'authorId': '1792670', 'name': 'Pasi Tyrväinen'}, {'authorId': '2754932', 'name': 'Christina Ungerer'}, {'authorId': '2789873', 'name': 'Agustín Yagüe'}]",2016.0,e-Informatica Software Engineering Journal,"{'volume': 'abs/2308.12816', 'name': 'ArXiv'}",https://www.semanticscholar.org/paper/bba1cac9ef04797f4d4b938ec5b5eedc7aaa2945,True,"{'url': 'https://arxiv.org/pdf/2308.12816', 'status': 'GREEN', 'license': None, 'disclaimer': 'Notice: Paper or abstract available at https://arxiv.org/abs/2308.12816, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",152.0,207.0,,['JournalArticle'],"['Computer Science', 'Engineering']","{'DBLP': 'journals/corr/abs-2308-12816', 'ArXiv': '2308.12816', 'MAG': '2529495927', 'DOI': '10.5277/e-Inf160105', 'CorpusId': 3389968}",17.0,"M. Unterkalmsteiner, P. Abrahamsson, Xiaofeng Wang, Anh Nguyen-Duc, S. M. A. Shah, Sohaib Shahid Bajwa, Prof. Dr.-Ing. Guido H. Baltes, Kieran Conboy, Eoin Cullina, Denis Dennehy, Henry Edison, Carlos Fernández-Sánchez, J. Garbajosa, T. Gorschek, E. Klotins, Laurie Hokkanen, Fabio Kon, M. I. Lunesu, M. Marchesi, L. Morgan, M. Oivo, Christoph J. Selig, P. Seppänen, Roger Sweetman, Pasi Tyrväinen, Christina Ungerer, Agustín Yagüe",JournalArticle,"DBLP:journals/corr/abs-2308-12816, ArXiv:2308.12816, MAG:2529495927, DOI:10.5277/e-Inf160105, CorpusId:3389968"
A Survey of Types of Industry-Academia Collaboration,,"[{'authorId': '3343985', 'name': 'Diane L. Peters'}, {'authorId': '8674264', 'name': 'A. Lucietto'}]",2016.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/360a70bc2b68355368bf4b74a5e1b6ce8bb27b50,True,"{'url': 'https://peer.asee.org/26455.pdf', 'status': 'BRONZE', 'license': None, 'disclaimer': ""Notice: The following paper fields have been elided by the publisher: {'abstract'}. Paper or abstract available at https://api.unpaywall.org/v2/10.18260/p.26455?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.18260/p.26455, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.""}",10.0,27.0,,['Review'],['Engineering'],"{'MAG': '2471489105', 'DOI': '10.18260/p.26455', 'CorpusId': 113428876}",0.0,"Diane L. Peters, A. Lucietto",Review,"MAG:2471489105, DOI:10.18260/p.26455, CorpusId:113428876"
Gathering empirical evidence and building a business case for software reference architectures in industry,"Background: Software reference architectures are becoming widely adopted by organizations that need to support the design and maintenance of software applications of a shared domain. For organizations that plan to adopt this architecture-centric approach, it becomes fundamental to understand how software reference architectures are engineered, and to know their return on investment. Unfortunately, there is a lack of evidence-based support to help organizations with these challenges. 
Goal: The main goal of this PhD thesis is to support organizations making informed decisions about software reference architecture acquisition, design, and use based on empirical evidence. 
Methods: To accomplish this goal, we have conducted an action research approach in an industry-academia collaboration between everis (a multinational IT consulting firm based in Spain) and our Research Group of Software and Service Engineering (GESSI). 
Results: The results from our industry-academia collaboration led to uncover novel evidence on the use of software reference architectures in practice. The procedures and evidence obtained have been packaged to design guidelines that could be used in similar contexts as the one of everis. 
Conclusions: This PhD thesis supports organizations to acquire and engineer software reference architectures by providing evidence-based support. Such evidence-based support consists of the results of the empirical studies conducted in this PhD thesis, and the presented guidelines for gathering new corporate evidence.
 Context: Les arquitectures del software de referència estan sent àmpliament adoptades per les organitzacions que necessiten dissenyar i mantenir aplicacions software d’un domini compartit. Per les organitzacions que tenen previst adoptar aquest enfocament centrat en l’arquitectura, esdevé fonamental entendre com es dissenyen les arquitectures del software de referència, i conèixer el seu retorn d’inversió. Desafortunadament, hi ha una manca de recolzament basat en l’evidència per ajudar aquestes organitzacions a afrontar aquests reptes. Objectiu: L’objectiu principal d’aquesta tesi doctoral és recolzar les organitzacions a prendre decisions informades i basades en l’evidència empírica sobre l’adquisició, disseny i ús d’arquitectures del software de referència. Mètodes: Per aconseguir aquest objectiu, s’ha portat a terme un enfocament d’investigació-acció en una col·laboració empresa-universitat entre “everis” (una empresa multinacional de consultoria tecnològica amb seu a Espanya) i el nostre Grup d’investigació en Enginyeria del Software i Serveis (GESSI). Resultats: Fruït de la nostra col·laboració empresa-universitat, s’han descobert noves evidències sobre l’ús d’arquitectures del software de referència a la pràctica. Els procediments i les evidències obtingudes han estat empaquetades per dissenyar directrius que podrien ser utilitzades en contextos similars com el d’everis. Conclusions: Aquesta tesi doctoral és una contribució per les organitzacions que adopten i dissenyen arquitectures del software de referència, proporcionant recolzament basat en l’evidència empírica. Aquest recolzament es constitueix dels resultats dels estudis empírics realitzats en aquesta tesi doctoral, i les directrius que es presenten per la recol·lecció de noves evidències corporatives.","[{'authorId': '1382277338', 'name': 'Silverio Martínez-Fernández'}]",2016.0,,"{'volume': '', 'name': ''}",https://www.semanticscholar.org/paper/d32756ee9fd37955c01c073715d1820e62548788,True,"{'url': 'https://upcommons.upc.edu/bitstream/2117/96382/1/TSMF1de1.pdf', 'status': 'HYBRID', 'license': 'CCBYNC', 'disclaimer': 'Notice: Paper or abstract available at https://api.unpaywall.org/v2/10.5821/dissertation-2117-96382?email=<INSERT_YOUR_EMAIL> or https://doi.org/10.5821/dissertation-2117-96382, which is subject to the license by the author or copyright owner provided with this content. Please go to the source to verify the license and copyright information for your use.'}",3.0,132.0,,,"['Engineering', 'Computer Science']","{'MAG': '2584624964', 'DBLP': 'phd/es/Martinez-Fernandez16', 'DOI': '10.5821/dissertation-2117-96382', 'CorpusId': 113605037}",1.0,Silverio Martínez-Fernández,,"MAG:2584624964, DBLP:phd/es/Martinez-Fernandez16, DOI:10.5821/dissertation-2117-96382, CorpusId:113605037"
