id,abstract,apc_list.value,apc_paid.value,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,citation_normalized_percentile.value,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.host_organization,primary_location.source.host_organization_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W1122692142,"Context. The empirical study of Somerville in 2005 has shown that potential business benefits could be achieved by assessing and improving the Requirement Engineering (RE) process. However, currently there has not been an adequate instrument for practitioners to perform this work. Most known process assessment models such as CMMI and ISO do not pay intensive attention on RE whereas tailored models such as GPG and REPM do not cover the mentioned area extensively. Objectives. This thesis presents a conceptual research of RE process assessment in which the researcher aims to develop a practical model for evaluating the maturity of RE processes in industrial settings. Methods. A major part of this study consists of a systematic review and a literature review to explore all RE ―good practices‖ as a profound basis for the new model. Together with identifying potential activities, the two reviews also highly regarded the feasibility of certain practices and their context to assure the validity of the model. Conclusions. Based on the results of the reviews, Uni-REPM is formulated and introduced. The objective of Uni-REPM is twofold. Firstly, it is expected to be applicable for assessing the maturity of RE processes in various scenarios where an organization would use different development approaches. Secondly, it instructs practitioners with what to perform in RE processes and what they would benefit from such activities. As an assessment instrument, Uni-REPM serves a simple and low cost solution for practitioners to identify the status of their RE process. As a guidance tool, Uni-REPM is believed to lessen the gap between theoretical and practical worlds by transferring the available RE technologies from research to real work.",,,Thi Thanh Loan Nguyen,https://openalex.org/A5076770613,,,,,True,other-oa,0.90055751,4,,The creation of Uni-REPM A universal model for assessing requirements engineering process maturity,,,2.0811,False,en,True,green,KTH Publication Database DiVA (KTH Royal Institute of Technology),,,https://openalex.org/S4306401559,,repository,Software Engineering Techniques and Practices,2010-01-01,2010,article
https://openalex.org/W1978063992,,,,Talita Vieira Ribeiro|Guilherme Horta Travassos,https://openalex.org/A5010662294|https://openalex.org/A5042909836,https://orcid.org/0000-0001-8524-0537|https://orcid.org/0000-0002-4258-0424,BR|BR,Universidade Federal do Rio de Janeiro|Universidade Federal do Rio de Janeiro,https://openalex.org/I122140584|https://openalex.org/I122140584,True|False,,0.75578231,4,https://openalex.org/I122140584,On the alignment of source code quality perspectives through experimentation: an industrial case,https://doi.org/10.5555/2819303.2819313,,0.9324,False,en,False,closed,Conducting Empirical Studies in Industry,,,https://openalex.org/S4306417997,,conference,Software Engineering Research,2015-05-16,2015,article
https://openalex.org/W2770605151,"El presente artículo presenta una metodología integral para la gestión de riesgos informáticos basándose en los estándares mundialmente aceptados como son ISO 31000 e ISO/IEC 27005, los mismos que indican los requerimientos para una gestión adecuada de riesgos; sin embargo no indican, al menos de manera clara, como se puede realizar dicha gestión. Por ello se incluyen recomendaciones y buenas prácticas de otros estándares y guías internacionales para el manejo de riesgos. Con la aplicación de la metodología planteada en una empresa industrial de alimentos, se comprueba su validez; además, el equipo de trabajo que aplicó la metodología tuvo a su disposición herramientas sugeridas que ayudaron a valorar técnicamente los riesgos según su probabilidad de ocurrencia, sus consecuencias y dimensiones de seguridad afectadas.",,,Franklin Mauricio Arévalo Moscoso|Irene Priscila Cedillo Orellana|Santiago Arturo Moscoso Bernal,https://openalex.org/A5059763508||https://openalex.org/A5083174181,||https://orcid.org/0000-0002-7647-1111,EC|EC|EC,University of Cuenca|University of Cuenca|Universidad Católica de Cuenca,https://openalex.org/I189914110|https://openalex.org/I189914110|https://openalex.org/I4210087785,True|False|False,cc-by-nc-sa,0.24060615,4,https://openalex.org/I189914110,Metodología Ágil para la Gestión de Riesgos Informáticos,https://doi.org/10.26871/killkana_tecnica.v1i2.81,,0.0,False,es,True,diamond,Killkana Técnica,,,https://openalex.org/S4210234882,2588-0888,journal,Occupational Health and Safety in Workplaces,2017-11-19,2017,article
https://openalex.org/W3000090264,,,,Michael Felderer|Vahid Garousi,https://openalex.org/A5055476405|https://openalex.org/A5000712015,https://orcid.org/0000-0003-3818-4442|https://orcid.org/0000-0001-6590-7576,AT|GB,Universität Innsbruck|Queen's University Belfast,https://openalex.org/I190249584|https://openalex.org/I126231945,True|False,other-oa,0.76508121,4,https://openalex.org/I190249584,Together We Are Stronger: Evidence-Based Reflections on Industry-Academia Collaboration in Software Testing,https://doi.org/10.1007/978-3-030-35510-4_1,Queen's University Belfast|Queen's University,0.9172,False,en,True,green,Lecture notes in business information processing,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/S4210177767,1865-1348,book series,Software Engineering Research,2019-12-09,2019,book-chapter
https://openalex.org/W4211209992,,,,Claes Wohlin|Per Runeson|Martin Höst|Magnus C. Ohlsson|Björn Regnell|Anders Wesslén,https://openalex.org/A5037810527|https://openalex.org/A5087032437|https://openalex.org/A5045592913|https://openalex.org/A5023636611|https://openalex.org/A5040743852|https://openalex.org/A5000942850,https://orcid.org/0000-0003-0460-5253|https://orcid.org/0000-0003-2795-4851|https://orcid.org/0000-0002-9360-8693|https://orcid.org/0009-0007-5548-4486|https://orcid.org/0000-0002-9380-6120|,SE|SE|SE||SE|SE,Blekinge Institute of Technology|Lund University|Lund University||Lund University|Ericsson (Sweden),https://openalex.org/I52719799|https://openalex.org/I187531555|https://openalex.org/I187531555||https://openalex.org/I187531555|https://openalex.org/I1306339040,True|False|False|False|False|False,,0.40799807,4,https://openalex.org/I52719799,Measurement,https://doi.org/10.1007/978-3-642-29044-2_3,,0.0,False,en,False,closed,,,,,,,Software Engineering Research,2012-01-01,2012,book-chapter
https://openalex.org/W4289914016,"Abstract Software product line engineering emerged as an effective approach for the development of families of software‐intensive systems in several industries. Although its use has been widely discussed and researched, there are still several open challenges for its industrial adoption and application. One of these is how to efficiently develop and reuse shared software artifacts, which have dependencies on the underlying electrical and hardware systems of products in a family. In this work, we report on our experience in tackling such a challenge in the railway industry and present a model‐based approach for the automatic generation of test scripts for product variants in software product lines. The proposed approach is the result of an effort leveraging the experiences and results from the technology transfer activities with our industrial partner Alstom SA in Sweden. We applied and evaluated the proposed approach on the Aventra software product line from Alstom SA. The evaluation showed that the proposed approach mitigates the development effort, development time, and consistency drawbacks associated with the traditional, manual creation of test scripts. We performed an online survey involving 37 engineers from Alstom SA for collecting feedback on the approach. The result of the survey further confirms the aforementioned benefits.",,,Alessio Bucaioni|Fabio Di Silvestro|Inderjeet Singh|Mehrdad Saadatmand|Henry Muccini,https://openalex.org/A5082377312|https://openalex.org/A5005088438|https://openalex.org/A5101889791|https://openalex.org/A5004738250|https://openalex.org/A5030457541,https://orcid.org/0000-0002-8027-0611||https://orcid.org/0000-0003-3011-3199|https://orcid.org/0000-0002-1512-0844|https://orcid.org/0000-0001-6365-6515,SE||SE|SE|IT,Mälardalen University||Alstom (Sweden)|RISE Research Institutes of Sweden|University of L'Aquila,https://openalex.org/I82509713||https://openalex.org/I4210154426|https://openalex.org/I2800664555|https://openalex.org/I26415053,True|False|False|False|False,cc-by-nc,0.72005147,4,https://openalex.org/I82509713,Model‐based generation of test scripts across product variants: An experience report from the railway industry,https://doi.org/10.1002/smr.2498,VINNOVA|Stiftelsen för Kunskaps- och Kompetensutveckling,0.5549,False,en,True,hybrid,Journal of Software Evolution and Process,https://openalex.org/P4310320595,Wiley,https://openalex.org/S4210172359,2047-7473,journal,Advanced Software Engineering Methodologies,2022-08-05,2022,article
https://openalex.org/W4297348056,,4740,,Prabin Rokaya|Alain Pietroniro,https://openalex.org/A5050087015|https://openalex.org/A5074168905,https://orcid.org/0000-0003-1999-495X|https://orcid.org/0000-0001-5792-9177,CA|CA,Alberta Environment and Protected Areas|University of Saskatchewan|Global Institute for Water Security|University of Calgary,https://openalex.org/I1281635806|https://openalex.org/I32625721|https://openalex.org/I4210161576|https://openalex.org/I168635309,True|False,,0.56294395,4,https://openalex.org/I1281635806|https://openalex.org/I32625721|https://openalex.org/I4210161576,Does academic research have practical relevance? A question of translating hydrology research into practice,https://doi.org/10.1002/hyp.14717,,0.3329,False,en,False,closed,Hydrological Processes,https://openalex.org/P4310320595,Wiley,https://openalex.org/S75830442,0885-6087,journal,Hydrology and Watershed Management Studies,2022-09-28,2022,article
https://openalex.org/W2766092171,"A value model is an abstract representation of an organization and is used for capturing and describing the rationale of how the organization creates, delivers, and captures business value. Value-driven development methods use the notion of âeconomic value exchangeâ to define more efficient business strategies and align Information Systems with the organization goals. However, current value-driven methods are complex and there is not enough empirical evidence about which of the existing methods is more effective under what circumstances. This paper addresses this issue by presenting a controlled experiment aimed at comparing the Dynamic Value Description (DVD) method, which is a recently defined cognitive early requirements approach, with the well-known e3value method, with respect to their effectiveness, efficiency, perceived ease of use, perceived usefulness and intention to use. The results show that DVD has proved to be a promising method for specifying business value.",,,Eric Souza|Silvia Abrahão|Ana Moreira|Emilio Insfrán|Jo�ão Araújo,https://openalex.org/A5025064491|https://openalex.org/A5063859419|https://openalex.org/A5053162019|https://openalex.org/A5106127259|https://openalex.org/A5002631628,https://orcid.org/0000-0002-5130-0439|https://orcid.org/0000-0003-3580-2014|https://orcid.org/0000-0003-2046-2766|https://orcid.org/0000-0003-0855-5564|https://orcid.org/0000-0001-5914-1631,||||,,,True|False|False|False|False,,0.87902141,3,,Evaluating the Efficacy of Value-driven Methods: A Controlled Experiment,,Coordenação de Aperfeiçoamento de Pessoal de Nível Superior|NOVA Laboratory for Computer Science and Informatics|Ciência sem Fronteiras,1.5177,False,en,True,green,Journal of the Association for Information Systems,https://openalex.org/P4310321080,Association for Information Systems,https://openalex.org/S30879505,1536-9323,journal,Software Engineering Research,2017-01-01,2017,article
https://openalex.org/W2893615330,"Background: In large-scale corporations in the software engineering context information overload problems occur as stakeholders continuously produce useful information on process life-cycle issues, matters related to specific products under development, etc. Information overload makes finding relevant information (e.g., how did the company apply the requirements process for product X?) challenging, which is in the primary focus of this paper. Contribution: In this study the authors aimed at evaluating the ease of implementing a semantic knowledge management system at Ericsson, including the essential components of such systems (such as text processing, ontologies, semantic annotation and semantic search). Thereafter, feedback on the usefulness of the system was collected from practitioners. Method: A single case study was conducted at a development site of Ericsson AB in Sweden. Results: It was found that semantic knowledge management systems are challenging to implement, this refers in particular to the implementation and integration of ontologies. Specific ontologies for structuring and filtering are essential, such as domain ontologies and ontologies distinct to the organization. Conclusion: To be readily adopted and transferable to practice, desired ontologies need to be implemented and integrated into semantic knowledge management frameworks with ease, given that the desired ontologies are dependent on organizations and domains.",,,Ali Demirsoy|Kai Petersen,https://openalex.org/A5091737613|https://openalex.org/A5071394068,|https://orcid.org/0000-0002-1532-8223,TR|DE|SE,Borsa Istanbul (Turkey)|Blekinge Institute of Technology|Flensburg University of Applied Sciences,https://openalex.org/I2799666402|https://openalex.org/I52719799|https://openalex.org/I88713005,True|False,other-oa,0.10590777,3,https://openalex.org/I2799666402,Semantic Knowledge Management System to Support Software Engineers: Implementation and Static Evaluation through Interviews at Ericsson,https://doi.org/10.5277/e-inf180110,,0.0,False,en,True,green,KTH Publication Database DiVA (KTH Royal Institute of Technology),,,https://openalex.org/S4306401559,,repository,Semantic Web and Ontologies,2018-01-01,2018,article
https://openalex.org/W2992923570,,,,Erick Barros dos Santos|Lucas Simão da Costa|Bruno Sabóia Aragão|Ismayle de Sousa Santos|Rossana M. C. Andrade,|https://openalex.org/A5109580648|https://openalex.org/A5079116695|https://openalex.org/A5020477481|https://openalex.org/A5028095132,||https://orcid.org/0000-0002-8575-7947|https://orcid.org/0000-0001-5580-643X|https://orcid.org/0000-0002-0186-2994,BR|BR|BR|BR|BR,Universidade Federal do Ceará|Universidade Federal do Ceará|Universidade Federal do Ceará|Universidade Federal do Ceará|Universidade Federal do Ceará,https://openalex.org/I243754102|https://openalex.org/I243754102|https://openalex.org/I243754102|https://openalex.org/I243754102|https://openalex.org/I243754102,True|False|False|False|False,,0.79621849,3,https://openalex.org/I243754102,Extraction of test cases procedures from textual use cases to reduce test effort,https://doi.org/10.1145/3364641.3364673,,0.9884,False,en,False,closed,,,,,,,Software Testing and Debugging Techniques,2019-10-28,2019,article
https://openalex.org/W4291470735,,,,Roberto Confalonieri|Andrea Janes,https://openalex.org/A5070433751|https://openalex.org/A5015575660,https://orcid.org/0000-0003-0936-2123|https://orcid.org/0000-0002-1423-6773,IT|IT,Free University of Bozen-Bolzano|Free University of Bozen-Bolzano,https://openalex.org/I171543936|https://openalex.org/I171543936,True|False,cc-by,0.92899729,3,https://openalex.org/I171543936,A Technology Transfer Portal to Promote Industry-Academia Collaboration in South-Tyrol,https://doi.org/10.1007/978-3-031-14343-4_21,,3.5314,False,en,True,green,Communications in computer and information science,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/S2764900261,1865-0929,book series,University-Industry-Government Innovation Models,2022-01-01,2022,book-chapter
https://openalex.org/W120583073,,,,Claes Wohlin|Per Runeson|Martin Höst|Magnus C. Ohlsson|Björn Regnell|Anders Wesslén,https://openalex.org/A5037810527|https://openalex.org/A5087032437|https://openalex.org/A5045592913|https://openalex.org/A5023636611|https://openalex.org/A5040743852|https://openalex.org/A5000942850,https://orcid.org/0000-0003-0460-5253|https://orcid.org/0000-0003-2795-4851|https://orcid.org/0000-0002-9360-8693|https://orcid.org/0009-0007-5548-4486|https://orcid.org/0000-0002-9380-6120|,SE|SE|SE||SE|SE,Blekinge Institute of Technology|Lund University|Lund University||Lund University|Ericsson (Sweden),https://openalex.org/I52719799|https://openalex.org/I187531555|https://openalex.org/I187531555||https://openalex.org/I187531555|https://openalex.org/I1306339040,True|False|False|False|False|False,,0.09242479,2,https://openalex.org/I52719799,Experiment Process Illustration,https://doi.org/10.1007/978-3-642-29044-2_12,,0.0,False,en,False,closed,,,,,,,Software Engineering Research,2012-01-01,2012,book-chapter
https://openalex.org/W2896923971,,,,Jéssyka Vilela|Jaelson Castro|Luiz Eduardo Galvão Martins|Tony Gorschek,https://openalex.org/A5083296921|https://openalex.org/A5086217690|https://openalex.org/A5078838133|https://openalex.org/A5047199297,https://orcid.org/0000-0002-5541-5188|https://orcid.org/0000-0002-4635-7297|https://orcid.org/0000-0002-7266-5840|https://orcid.org/0000-0002-3646-235X,BR|BR|BR|SE,Universidade Federal de Pernambuco|Universidade Federal de Pernambuco|Universidade Federal de São Paulo|Blekinge Institute of Technology,https://openalex.org/I25112270|https://openalex.org/I25112270|https://openalex.org/I88273585|https://openalex.org/I52719799,True|False|False|False,,0.6834606,2,https://openalex.org/I25112270,Assessment of Safety Processes in Requirements Engineering,https://doi.org/10.1109/re.2018.00-25,,0.5138,False,en,False,closed,,,,,,,Safety Systems Engineering in Autonomy,2018-08-01,2018,article
https://openalex.org/W2981000146,"Background: Despite the growth in the use of software analytics platforms in industry, little empirical evidence is available about the challenges that practitioners face and the value that these platforms provide. Aim: The goal of this research is to explore the benefits of using a software analytics platform for practitioners managing quality. Method: In a technology transfer project, a software analytics platform was incrementally developed between academic and industrial partners to address their software quality problems. This paper focuses on exploring the value provided by this software analytics platform in two pilot projects. Results: Practitioners emphasized major benefits including the improvement of product quality and process performance and an increased awareness of product readiness. They especially perceived the semi-automated functionality of generating quality requirements by the software analytics platform as the benefit with the highest impact and most novel value for them. Conclusions: Practitioners can benefit from modern software analytics platforms, especially if they have time to adopt such a platform carefully and integrate it into their quality assurance activities.",,,Anna Maria Vollmer|Silverio Martínez‐Fernández|Alessandra Bagnato|Jari Partanen|Lidia López|Pilar Rodríguez,https://openalex.org/A5067182831|https://openalex.org/A5050955846|https://openalex.org/A5009593725|https://openalex.org/A5036061719|https://openalex.org/A5063122131|https://openalex.org/A5101515124,https://orcid.org/0000-0002-3563-8253|https://orcid.org/0000-0001-9928-133X|https://orcid.org/0000-0003-2675-0953|https://orcid.org/0000-0002-4698-2156|https://orcid.org/0000-0002-6901-9223|https://orcid.org/0000-0002-0618-6104,DE|DE|FR||ES|FI,Fraunhofer Institute for Experimental Software Engineering|Fraunhofer Institute for Experimental Software Engineering|Softeam Cadextan||FC Barcelona|Universitat Politècnica de Catalunya|University of Oulu,https://openalex.org/I4210098380|https://openalex.org/I4210098380|https://openalex.org/I4210090759||https://openalex.org/I4210136471|https://openalex.org/I9617848|https://openalex.org/I98381234,True|False|False|False|False|False,other-oa,0.75651852,2,https://openalex.org/I4210098380,Practical experiences and value of applying software analytics to manage quality,https://doi.org/10.1109/esem.2019.8870162,,0.6056,False,en,True,green,,,,,,,Big Data and Business Intelligence,2019-09-01,2019,article
https://openalex.org/W2988450694,"The degree apprenticeships programme involves a tripartite agreement involving the student apprentice, employer and the university. The programme introduced few years ago in the UK, which now caters to a significant number of apprentices in built environment related degree programmes. Although the Degree Apprenticeships involve a significant component of work based learning, limited evidence exist to justify Chartered Surveying Degree Apprenticeships Standard as a successful work based learning facilitator, mainly due to the scarcity of research. The findings of this paper are based on an ongoing research project, therefore is limited to evaluating Degree Apprenticeships apprentice perception of work based learning. Research method comprised of a literature review and the inspection of the guidance documents related to the delivery of the Degree Apprenticeships programme, followed by seven semistructured interviews with selected degree apprentices. Qualitative data analysis paved the way for identification of several success areas and the aspects that require further improvement. Lack of shared understanding among the three parties and the absence of explicit evidence of implementation of work based learning were noteworthy, and suggestions for improvement are proposed. Further research involving a wider sample of apprentices and employers suggested.",,,Mohan Siriwardena|Amanda L. Ross|Ann Abbott|Anupa Manewa,https://openalex.org/A5050442933|https://openalex.org/A5041701148|https://openalex.org/A5109892074|https://openalex.org/A5080617195,https://orcid.org/0000-0002-1825-5349|||,GB|||GB,Liverpool John Moores University|||Liverpool John Moores University,https://openalex.org/I63098007|||https://openalex.org/I63098007,True|False|False|False,,0.22532847,2,https://openalex.org/I63098007,Apprentice perceptions of work based learning: preliminary observations,https://doi.org/10.31705/wcs.2019.10,Liverpool John Moores University,0.0,False,en,True,gold,,,,,,,Higher Education and Employability,2019-11-01,2019,article
https://openalex.org/W3120022267,,,,Tony Gorschek|Daniel Méndez,https://openalex.org/A5047199297|https://openalex.org/A5059051408,https://orcid.org/0000-0002-3646-235X|https://orcid.org/0000-0003-0619-6027,SE|DE|SE,Blekinge Institute of Technology|Fortiss|Blekinge Institute of Technology,https://openalex.org/I52719799|https://openalex.org/I4210134795|https://openalex.org/I52719799,True|False,,0.0089388,2,https://openalex.org/I52719799,Solving Problems or Enabling Problem-Solving? from Purity in Empirical Software Engineering to Effective Co-production (Invited Keynote),https://doi.org/10.1007/978-3-030-65854-0_9,,0.0,False,en,False,closed,Lecture notes in business information processing,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/S4210177767,1865-1348,book series,Software Engineering Techniques and Practices,2021-01-01,2021,book-chapter
https://openalex.org/W4398159721,"Goal: This study aimed to propose a Technology Transfer Model oriented to Industry 4.0 (TTM4.0). Design/methodology/approach. Initially, a systematic literature review was conducted to identify existing gaps in Technology Transfer models: Another focus of the review was to determine the requirements for technological implementations in Industry 4.0. Thus, a specific TT model was built. Then, the model was validated through case studies in Brazilian companies (slaughterhouses). The methods employed to measure data and support decisions in the context of TT4.0 were AHP, Likert scale, and Fuzzy-TOPSIS. Results: Focusing on similar results between Companies A and B, thinking about adopting Industry 4.0, the central strategic needs were product quality, reducing human error, and reducing waste. Among the main factors inhibiting the maximum interest and availability of Industry 4.0 for both companies were high investment, lack of knowledge (procedures or in general), and uncertainties in results. Results indicate Big Data Analytics and artificial intelligence technologies. Originality/value: The Poultry Industry strengthens the economy and significantly impacts the country's socioeconomic indices. Despite this, the sector has a low level of technological maturity compared to others. Regarding the TTM4.0, while other models start by recognizing opportunities and then select technologies in the market, this model prioritizes phases of organizational self-knowledge for decision-making support. A primary difference between a maturity model and a Technology Transfer model is in their scope, with the latter being broader. It encompasses technology definition, implementation, and management, rather than being limited to diagnosis.",,,Vander Luiz da Silva|Jo�ão Luiz Kovaleski|Regina Pagani|Myller Augusto Santos Gomes,https://openalex.org/A5083508419|https://openalex.org/A5053150598|https://openalex.org/A5031432080|https://openalex.org/A5072352069,https://orcid.org/0000-0001-9307-7127|https://orcid.org/0000-0003-4232-8883|https://orcid.org/0000-0002-2655-6424|https://orcid.org/0000-0003-2325-6132,BR|FR|BR|BR,Universidade Tecnológica Federal do Paraná|Laboratoire des Matériaux et du Génie Physique|Université Grenoble Alpes|Universidade Tecnológica Federal do Paraná|Universidade Tecnológica Federal do Paraná,https://openalex.org/I1283613182|https://openalex.org/I4210100844|https://openalex.org/I899635006|https://openalex.org/I1283613182|https://openalex.org/I1283613182,True|False|False|False,cc-by,0.71333975,2,https://openalex.org/I1283613182,Technology transfer model oriented to industry 4.0,https://doi.org/10.14488/bjopm.1777.2024,,0.6661,False,en,True,diamond,Brazilian Journal of Operations & Production Management,https://openalex.org/P4310312389,Associação Brasileira de Engenharia de Produção,https://openalex.org/S2764900618,1679-8171,journal,Digital Transformation in Industry,2024-05-21,2024,article
https://openalex.org/W4399530931,"Context: The rise of Artificial Intelligence (AI) and Machine Learning (ML) applied in many software-intensive products and services introduces new opportunities but also new security challenges. Motivation: AI and ML will gain even more attention from industry in the future, but threats caused by already discovered attacks specifically targeting ML models are either overseen, ignored, or mishandled. Problem Statement: Current Software Engineering security practices and tools are insufficient to detect and mitigate ML Threats systematically. Contribution: We will develop and evaluate a threat modeling technique for non-security experts assessing ML-intensive systems in close collaboration with industry and academia.",,,Felix Viktor Jedrzejewski,https://openalex.org/A5099088687,https://orcid.org/0000-0001-7090-2753,SE,Blekinge Institute of Technology,https://openalex.org/I52719799,True,,0.73269395,2,https://openalex.org/I52719799,Threat Modeling of ML-intensive Systems: Research Proposal,https://doi.org/10.1145/3644815.3644975,,0.6623,False,en,True,gold,,,,,,,Adversarial Robustness in Machine Learning,2024-04-14,2024,article
https://openalex.org/W4405673244,,,,Hugo Villamizar|Marcos Kalinowski,https://openalex.org/A5011929900|https://openalex.org/A5062526200,https://orcid.org/0000-0003-4142-6967|https://orcid.org/0000-0003-1445-3425,BR|BR,Pontifícia Universidade Católica do Rio de Janeiro|Pontifícia Universidade Católica do Rio de Janeiro,https://openalex.org/I2699952|https://openalex.org/I2699952,True|False,,0.8390864,2,https://openalex.org/I2699952,Identifying Concerns When Specifying Machine Learning-Enabled Systems: A Perspective-Based Approach,https://doi.org/10.1145/3701625.3701696,,1.012,False,en,False,closed,,,,,,,Big Data and Business Intelligence,2024-11-05,2024,article
https://openalex.org/W4408918972,,,,Julian Frattini|Michael Unterkalmsteiner|Davide Fucci|Daniel Méndez,https://openalex.org/A5014887827|https://openalex.org/A5091409516|https://openalex.org/A5023279547|https://openalex.org/A5059051408,https://orcid.org/0000-0003-3995-6125|https://orcid.org/0000-0003-4118-0952|https://orcid.org/0000-0002-0679-4361|https://orcid.org/0000-0003-0619-6027,SE|SE|SE|DE|SE,Blekinge Institute of Technology|Blekinge Institute of Technology|Blekinge Institute of Technology|Fortiss|Blekinge Institute of Technology,https://openalex.org/I52719799|https://openalex.org/I52719799|https://openalex.org/I52719799|https://openalex.org/I4210134795|https://openalex.org/I52719799,True|False|False|False,,0.96551623,2,https://openalex.org/I52719799,"NLP4RE Tools: Classification, Overview and Management",https://doi.org/10.1007/978-3-031-73143-3_13,,8.2917,False,en,False,closed,,,,,,,Topic Modeling,2025-01-01,2025,book-chapter
https://openalex.org/W4411271191,,,,Jake Zappin|Trevor Stalnaker|Oscar Chaparro|Denys Poshyvanyk,https://openalex.org/A5114988035|https://openalex.org/A5092926072|https://openalex.org/A5003334072|https://openalex.org/A5041262116,|https://orcid.org/0009-0005-6000-4227|https://orcid.org/0000-0003-2838-685X|https://orcid.org/0000-0002-5626-7586,US|US|US|US,Williams (United States)|William & Mary|William & Mary|Williams (United States)|Williams (United States)|William & Mary|William & Mary|Williams (United States),https://openalex.org/I267592682|https://openalex.org/I16285277|https://openalex.org/I16285277|https://openalex.org/I267592682|https://openalex.org/I267592682|https://openalex.org/I16285277|https://openalex.org/I16285277|https://openalex.org/I267592682,True|False|False|False,,0.95627326,2,https://openalex.org/I16285277|https://openalex.org/I267592682,Bridging the Quantum Divide: Aligning Academic and Industry Goals in Software Engineering,https://doi.org/10.1109/q-se66736.2025.00013,,5.7199,False,en,False,closed,,,,,,,Quantum Computing Algorithms and Architecture,2025-05-03,2025,article
https://openalex.org/W2884718919,,,,Ivonne von Nostitz-Wallwitz|Jacob Krüger|Thomas Leich,https://openalex.org/A5045104081|https://openalex.org/A5042728295|https://openalex.org/A5086853013,|https://orcid.org/0000-0002-0283-248X|https://orcid.org/0000-0001-9580-7728,DE|DE|DE,Otto-von-Guericke University Magdeburg|Otto-von-Guericke University Magdeburg|Harz University of Applied Sciences,https://openalex.org/I95793202|https://openalex.org/I95793202|https://openalex.org/I94575722,True|False|False,,0.87999632,6,https://openalex.org/I95793202,Towards improving industrial adoption,https://doi.org/10.1145/3195546.3195548,Deutsche Forschungsgemeinschaft,1.5708,False,en,False,closed,,,,,,,Software Engineering Research,2018-05-29,2018,article
https://openalex.org/W2467884552,,5000,,Pariya Kashfi|Robert Feldt|Agneta Nilsson|Richard Berntsson Svensson,https://openalex.org/A5000257830|https://openalex.org/A5063787358|https://openalex.org/A5111480721|https://openalex.org/A5112870305,https://orcid.org/0000-0002-7688-5592|https://orcid.org/0000-0002-5179-4205||,SE|SE|SE|SE,University of Gothenburg|Chalmers University of Technology|Chalmers University of Technology|Blekinge Institute of Technology|University of Gothenburg|Chalmers University of Technology|University of Gothenburg|Blekinge Institute of Technology,https://openalex.org/I881427289|https://openalex.org/I66862912|https://openalex.org/I66862912|https://openalex.org/I52719799|https://openalex.org/I881427289|https://openalex.org/I66862912|https://openalex.org/I881427289|https://openalex.org/I52719799,True|False|False|False,cc-by,0.61264353,4,https://openalex.org/I66862912|https://openalex.org/I881427289,A Conceptual UX-Aware Model of Requirements,https://doi.org/10.1007/978-3-319-44902-9_15,,0.5252,False,en,True,green,Lecture notes in computer science,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/S106296714,0302-9743,book series,Software Engineering Techniques and Practices,2016-01-01,2016,book-chapter
https://openalex.org/W2904078363,,,,Yuliyan V. Maksimov|Samuel A. Fricker|Kurt Tutschku,https://openalex.org/A5001194381|https://openalex.org/A5103800478|https://openalex.org/A5063337699,https://orcid.org/0000-0001-9968-2440||https://orcid.org/0000-0003-4814-4428,CH|SE|CH|SE|SE,Blekinge Institute of Technology|FHNW University of Applied Sciences and Arts|Blekinge Institute of Technology|FHNW University of Applied Sciences and Arts|Blekinge Institute of Technology,https://openalex.org/I52719799|https://openalex.org/I2972652528|https://openalex.org/I52719799|https://openalex.org/I2972652528|https://openalex.org/I52719799,True|False|False,other-oa,0.87634041,4,https://openalex.org/I2972652528|https://openalex.org/I52719799,Artifact Compatibility for Enabling Collaboration in the Artificial Intelligence Ecosystem,https://doi.org/10.1007/978-3-030-04840-2_5,,1.9276,False,en,True,green,Lecture notes in business information processing,https://openalex.org/P4310319900,Springer Science+Business Media,https://openalex.org/S4210177767,1865-1348,book series,Big Data and Business Intelligence,2018-01-01,2018,book-chapter
